Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
7224	TCONS_00307360 	1491	129	0.4473	-0.117459686794	0.002101823930957	no
7225	TCONS_00307361 	898	150	0.5376	-0.239508045222	0.001622936399346	no
7226	TCONS_00307362 	5783	240	0.4343	-0.114603792063	0.005244371076019	no
7227	TCONS_00307363 	1597	141	0.6076	-0.0790161311268	0.005056229677058	no
7228	TCONS_00307364 	1285	192	0.566	-0.140617632036	0.005224537356711	no
7229	TCONS_00307365 	930	144	0.6006	-0.176075832985	0.002809441549795	no
7230	TCONS_00307366 	942	90	0.6543	-0.17122119311	0.001915726842594	no
7231	TCONS_00307367 	1262	150	0.7564	-0.161645866376	0.005259450746141	no
7232	TCONS_00307368 	913	156	0.6469	0.0319916212797	0.014457817488966	no
7233	TCONS_00307369 	1506	222	0.4219	-0.201112085862	0.003047487237324	no
7234	TCONS_00307370 	1002	150	1.0425	-0.189465006365	0.010863427958101	no
7235	TCONS_00307371 	6599	288	0.4177	-0.136879030444	0.006860065464921	no
7236	TCONS_00307372 	2806	288	0.4177	-0.136879030444	0.008621398607092	no
7237	TCONS_00307373 	1806	180	0.6485	-0.153210171105	0.005301467904195	no
7238	TCONS_00307374 	1799	492	0.6987	-0.0256754254988	0.29712698752459	no
7239	TCONS_00307375 	4206	327	0.6011	-0.127886945715	0.022475544229593	no
7240	TCONS_00307376 	1862	135	0.4108	-0.332399322367	0.00047377161052	no
7241	TCONS_00307377 	2393	201	0.8127	-0.470287698951	0.001330815302102	no
7242	TCONS_00307378 	795	222	0.6208	-0.268958820772	0.003795126526064	no
7243	TCONS_00307379 	1379	219	0.9166	-0.12314556603	0.023066979265718	no
7244	TCONS_00307380 	1509	288	0.6443	-0.174062432437	0.014779383243846	no
7245	TCONS_00307381 	1407	96	0.564	-0.350077433046	0.000460051492274	no
7246	TCONS_00307382 	839	93	0.9098	-0.408688316327	0.00092744679935	no
7247	TCONS_00305631 	5858	249	0.8495	-0.441202390601	0.002461788280141	no
7248	TCONS_00305632 	1179	198	0.819	-0.437530773255	0.001755430180348	no
7249	TCONS_00305634 	943	138	0.8378	-0.0329879874277	0.014096742610917	no
7250	TCONS_00307383 	1109	96	0.7398	-0.275579177773	0.001329805631018	no
7251	TCONS_00299777 	1950	129	0.5686	-0.320520799753	0.000784015610215	no
7252	TCONS_00307384 	8566	297	0.4562	-0.14544308826	0.007154302359421	no
7253	TCONS_00307385 	1064	144	0.3499	-0.515279110892	0.000135371547628	no
7254	TCONS_00307386 	5962	402	0.5394	-0.143650904445	0.033366087193628	no
7255	TCONS_00307387 	888	132	0.5459	-0.189929211554	0.001902889170181	no
7256	TCONS_00307388 	1650	306	0.5322	-0.265191382516	0.006912617114525	no
7257	TCONS_00307389 	943	138	0.9234	-0.0809072624752	0.013452481095032	no
7258	TCONS_00307390 	2489	168	0.5653	-0.281471195309	0.001480469871425	no
7259	TCONS_00307391 	3660	258	0.6424	-0.343532306987	0.00308081832861	no
7260	TCONS_00307392 	994	192	0.6602	-0.151104517424	0.006661353526369	no
7261	TCONS_00307393 	1763	180	0.8656	-0.122328262408	0.012794901142815	no
7262	TCONS_00307394 	1336	207	0.463	-0.177276998783	0.003485213216512	no
7263	TCONS_00307395 	2463	129	0.5475	-0.151647241609	0.002165876047492	no
7264	TCONS_00307396 	10627	273	0.4992	-0.159530292247	0.005089926910674	no
7265	TCONS_00307397 	2914	219	0.6704	-0.16396580148	0.007522685195179	no
7266	TCONS_00307398 	2201	150	0.4451	-0.276534007458	0.00087877478771	no
7267	TCONS_00307399 	1507	174	0.7469	-0.549954213922	0.000504476208286	no
7268	TCONS_00307400 	1491	273	0.6456	-0.297689871513	0.005636306483555	no
7269	TCONS_00307401 	2154	207	1.0408	0.0233667823287	0.071409135876035	no
7270	TCONS_00307402 	1223	147	0.6257	-0.214156015229	0.002400030137898	no
7271	TCONS_00307403 	11201	411	0.9061	-0.0473091170801	0.1419931156273	no
7272	TCONS_00307404 	4403	258	0.7947	-0.18999026344	0.012966746604609	no
7273	TCONS_00307405 	861	150	0.8517	-0.0314056204704	0.016976972556863	no
7274	TCONS_00307406 	1190	195	0.5774	-0.147260659019	0.005383655574723	no
7275	TCONS_00307407 	4717	285	0.7431	-0.373219451628	0.004358099272255	no
7276	TCONS_00307408 	699	117	0.6526	-0.205070053406	0.002070490514371	no
7277	TCONS_00307409 	2266	138	0.6256	-0.385136679476	0.000661915234837	no
7278	TCONS_00307410 	3848	207	0.471	-0.0876952812187	0.005531961915941	no
7279	TCONS_00307411 	1131	93	0.4471	-0.47376893375	0.000138659628266	no
7280	TCONS_00307412 	1527	120	0.401	-0.402264464896	0.000251398939374	no
7281	TCONS_00307413 	2384	126	0.6489	-0.101494426715	0.004027093623879	no
7282	TCONS_00307414 	1149	282	0.6007	-0.15774105065	0.01376355613202	no
7283	TCONS_00307415 	3837	210	0.9452	-0.0439415736989	0.032933807817881	no
7284	TCONS_00307416 	1143	132	0.7056	-0.446548602687	0.000569315094778	no
7285	TCONS_00307417 	607	90	0.7345	-0.262401523755	0.001378432672134	no
7286	TCONS_00307418 	974	177	0.6359	-0.378274799033	0.001178964144012	no
7287	TCONS_00307419 	1058	120	0.8211	-0.189792180341	0.003922992925675	no
7288	TCONS_00307420 	1186	123	0.6536	-0.335603465223	0.000909873154101	no
7289	TCONS_00307421 	1156	108	1.0811	-0.0990415708889	0.013972727250795	no
7290	TCONS_00307422 	1017	177	0.6498	-0.210988378066	0.003697561932111	no
7291	TCONS_00307423 	741	303	0.4534	-0.0819130178357	0.018303100691515	no
7292	TCONS_00307424 	1199	192	1.1063	-0.00740893938736	0.064959320288874	no
7293	TCONS_00307425 	1020	108	0.7345	-0.214054678769	0.002245256788133	no
7294	TCONS_00307426 	1943	168	0.5041	-0.231011372047	0.001761386683628	no
7295	TCONS_00307427 	921	138	0.7215	-0.275383298958	0.002001029893432	no
7296	TCONS_00307428 	4313	177	0.9423	-0.174664468203	0.00958753383244	no
7297	TCONS_00307429 	607	126	0.4679	-0.027538528807	0.004138884121167	no
7298	TCONS_00307430 	1490	114	1.1159	-0.0393509194308	0.023926713463512	no
7299	TCONS_00307431 	1551	156	0.7374	-0.229655678814	0.003321998314215	no
7300	TCONS_00307432 	713	108	0.6204	-0.247903812179	0.001279467657728	no
7301	TCONS_00307433 	753	72	0.4925	-0.213937941632	0.000724518730405	no
7302	TCONS_00307434 	852	135	0.5959	-0.333817141643	0.00089233933216	no
7303	TCONS_00307435 	1290	201	0.4393	-0.172821610915	0.003132271519842	no
7304	TCONS_00307436 	3929	288	0.9176	-0.207765359074	0.023883417911615	no
7305	TCONS_00307437 	3317	192	0.6831	-0.336567743102	0.00183594410943	no
7306	TCONS_00307438 	4448	258	0.677	-0.110790326151	0.015039193108317	no
7307	TCONS_00307439 	828	96	0.8	-0.540738497838	0.000284104260328	no
7308	TCONS_00307440 	771	129	0.6803	-0.293614515814	0.00142792105916	no
7309	TCONS_00307441 	857	150	0.9293	-0.0264962585613	0.022263263247642	no
7310	TCONS_00307442 	2210	204	0.59	-0.32456759298	0.001806260902184	no
7311	TCONS_00307443 	4379	309	0.8204	-0.054280598286	0.057178554029831	no
7312	TCONS_00307444 	1167	225	0.8348	-0.270226770683	0.007418139097975	no
7313	TCONS_00307445 	514	225	0.6562	-0.114079854024	0.012286000853727	no
7314	TCONS_00307446 	747	120	0.6621	-0.0489151294185	0.006135415636821	no
7315	TCONS_00307447 	1315	246	0.7236	-0.107398027992	0.01884211570921	no
7316	TCONS_00307448 	1185	123	0.9183	-0.0798683994304	0.011194422528572	no
7317	TCONS_00307449 	1124	162	0.5933	-0.250317276647	0.002020804519077	no
7318	TCONS_00307450 	2134	270	0.5367	-0.223546446124	0.006078008883387	no
7319	TCONS_00307451 	1174	249	0.7233	-0.200449990777	0.010697862535367	no
7320	TCONS_00307452 	1736	195	0.7789	-0.110679894563	0.012400801468598	no
7321	TCONS_00307453 	2843	258	0.8007	-0.0597655526194	0.033603595735979	no
7322	TCONS_00307454 	4721	198	0.5125	-0.133141453299	0.004023213823367	no
7323	TCONS_00307455 	2885	285	0.6893	-0.135410127054	0.019473626430143	no
7324	TCONS_00307456 	761	78	0.4127	-0.242370160123	0.000498532155887	no
7325	TCONS_00307457 	948	150	0.6077	-0.121456127483	0.00438466690728	no
7326	TCONS_00307458 	1261	282	0.6546	-0.177238513925	0.01423025953492	no
7327	TCONS_00307459 	3218	309	0.8069	-0.208036376216	0.022100973733113	no
7328	TCONS_00307460 	641	126	0.6173	-0.393820531038	0.000590354727426	no
7329	TCONS_00307461 	3514	204	1.0058	-0.449350142206	0.002701313544253	no
7330	TCONS_00307462 	4221	252	0.7264	-0.0483745489724	0.02494744834637	no
7331	TCONS_00307463 	1142	303	0.7033	0.0165255320965	0.070998540110465	no
7332	TCONS_00307464 	1784	252	0.4282	-0.177926287689	0.004917440606008	no
7333	TCONS_00307465 	1526	171	1.0578	-0.258221512902	0.008818105740593	no
7334	TCONS_00307466 	9172	384	0.5791	-0.168206808077	0.022027490914032	no
7335	TCONS_00307467 	802	138	0.942	-0.378000031313	0.002046478862097	no
7336	TCONS_00299987 	10109	474	0.47	-0.281691151964	0.018540319777558	no
7337	TCONS_00307468 	3594	330	0.6926	-0.0513537121702	0.051651374999071	no
7338	TCONS_00307469 	1492	384	0.6919	-0.0785505990566	0.084671089842907	no
7339	TCONS_00300003 	8999	318	0.9536	0.0903556323388	0.16624857478072	no
7340	TCONS_00307470 	908	348	0.7461	-0.00633331158147	0.11035052186259	no
7341	TCONS_00307471 	2026	255	0.5815	-0.104502975441	0.013049610887209	no
7342	TCONS_00307472 	1079	204	0.659	-0.126333231695	0.008832994432763	no
7343	TCONS_00307473 	1459	246	0.9789	-0.227046286678	0.018905546125473	no
7344	TCONS_00307474 	544	135	0.9078	-0.265925918996	0.00378149604956	no
7345	TCONS_00307475 	1205	159	0.5958	-0.138973657725	0.00408396508851	no
7346	TCONS_00307476 	862	213	0.6124	-0.0893626574345	0.010854877924906	no
7347	TCONS_00307477 	1251	192	0.7292	-0.294054229847	0.003180989109295	no
7348	TCONS_00307478 	1316	180	0.4381	-0.237642416497	0.001620772778934	no
7349	TCONS_00307479 	1195	285	0.6857	-0.161654268133	0.017968542137059	no
7350	TCONS_00307480 	937	258	0.6293	-0.0319817288899	0.026641020426911	no
7351	TCONS_00307481 	1229	249	0.6369	-0.0257679251683	0.025371480641592	no
7352	TCONS_00307482 	1864	240	0.8506	0.092770446274	0.088651413336248	no
7353	TCONS_00307483 	1573	249	0.942	0.0688018340694	0.11043393416941	no
7354	TCONS_00307484 	2500	315	0.636	0.131805079571	0.12190715462812	no
7355	TCONS_00307485 	685	108	0.8143	0.125367036836	0.026998489069662	no
7356	TCONS_00307486 	1402	681	0.5484	-0.0588012423646	0.62610681384389	yes
7357	TCONS_00307487 	2481	846	0.6692	0.117691244629	0.97766024620068	yes
7358	TCONS_00307488 	1049	147	0.65	-0.373243395537	0.000917149183567	no
7359	TCONS_00313182 	1067	159	0.9905	0.00430529729017	0.035499386052893	no
7360	TCONS_00318919 	691	366	0.5332	0.0807671800811	0.12204297163053	no
7361	TCONS_00318920 	949	210	0.7073	-0.243928194537	0.005105675162317	no
7362	TCONS_00318921 	1370	291	0.564	-0.0432675547214	0.027990789515114	no
7363	TCONS_00318922 	1278	225	0.7598	-0.138172157597	0.013831431742114	no
7364	TCONS_00318923 	987	228	0.8245	-0.347977197963	0.004501996500145	no
7365	TCONS_00318924 	1843	114	0.5906	-0.320534598391	0.00071898996796	no
7366	TCONS_00318925 	977	120	0.5475	-0.254375565068	0.001092604213369	no
7367	TCONS_00318926 	708	267	0.8951	-0.0782727556149	0.049378806596613	no
7368	TCONS_00318927 	1510	120	0.6418	-0.253322310145	0.001432041890895	no
7369	TCONS_00318928 	731	99	0.783	-0.480107396154	0.000417562019891	no
7370	TCONS_00318929 	1025	138	0.667	-0.0069648552123	0.009781600377042	no
7371	TCONS_00318930 	845	141	0.8735	-0.366299271218	0.001837093314217	no
7372	TCONS_00313339 	975	165	0.4395	0.0411108030308	0.008837732428231	no
7373	TCONS_00318931 	1554	204	0.6396	-0.256158787781	0.003445102111317	no
7374	TCONS_00318932 	1326	168	0.8748	-0.387087998349	0.002090636497289	no
7375	TCONS_00318933 	3860	258	0.9563	0.00790624278435	0.07691612875752	no
7376	TCONS_00318934 	6069	231	0.6554	-0.146670635793	0.007561866887112	no
7377	TCONS_00318935 	5208	240	0.5018	-0.348951448783	0.001434339861541	no
7378	TCONS_00318936 	1934	306	0.6971	-0.0241690836491	0.053389722065225	no
7379	TCONS_00318937 	816	219	0.5457	0.0317819493106	0.020749191995646	no
7380	TCONS_00318938 	689	81	0.5251	-0.138597068925	0.001459464565288	no
7381	TCONS_00313382 	1878	276	0.4343	-0.139393118601	0.008303949878295	no
7382	TCONS_00318939 	1086	231	0.7623	-0.164241801285	0.01268430864749	no
7383	TCONS_00318940 	3931	288	0.6176	-0.306758796589	0.004933780631005	no
7384	TCONS_00313429 	5230	273	0.4787	-0.10493021304	0.009455982046641	no
7385	TCONS_00307894 	3883	216	0.8137	0.0136524148965	0.033875669479709	no
7386	TCONS_00313430 	4658	420	0.4156	-0.216102261004	0.018709769282229	no
7387	TCONS_00307895 	1704	327	0.5353	-0.0440165443846	0.03648565617861	no
7388	TCONS_00307896 	1676	312	0.367	-0.288317893	0.0037736906785	no
7389	TCONS_00318941 	667	255	0.6704	-0.157530535636	0.013201477056672	no
7390	TCONS_00318943 	992	234	0.5692	-0.0156162601221	0.01904167470079	no
7391	TCONS_00318944 	1425	156	0.4184	-0.237028065962	0.001172821708633	no
7392	TCONS_00318945 	964	150	0.6174	-0.122028572653	0.004498415855864	no
7393	TCONS_00318946 	1424	138	0.6637	-0.154098033081	0.003599132604974	no
7394	TCONS_00318947 	1088	225	0.954	-0.0780257617127	0.037396425127456	no
7395	TCONS_00318948 	1393	225	0.5742	-0.00991678028046	0.017806705268339	no
7396	TCONS_00308075 	621	219	0.5856	0.0509140233576	0.026837316018321	no
7397	TCONS_00318949 	350	72	0.7403	-0.193654884569	0.001847053140648	no
7398	TCONS_00318950 	749	39	1.0603	-0.386822477202	0.000964166536497	no
7399	TCONS_00318951 	1226	171	0.4511	-0.356008395338	0.000705618083065	no
7400	TCONS_00313830 	418	177	0.9942	0.0020087113556	0.044293360411501	no
7401	TCONS_00313921 	2873	219	0.4369	-0.10677932287	0.005294034494169	no
7402	TCONS_00313922 	5487	180	0.9307	-0.629783322751	0.000444617391496	no
7403	TCONS_00313923 	4955	201	0.763	-0.323259862556	0.002569159511576	no
7404	TCONS_00318952 	1418	288	0.5886	-0.189522168806	0.011304496214972	no
7405	TCONS_00318953 	1393	120	0.5758	-0.0931721105015	0.003367866701552	no
7406	TCONS_00318954 	855	132	0.7921	-0.453471888802	0.00072620489971	no
7407	TCONS_00318955 	617	213	0.7101	-0.252444862075	0.005131954136297	no
7408	TCONS_00318956 	1117	141	0.9121	-0.253180573708	0.004294537545321	no
7409	TCONS_00318957 	1089	195	0.5148	-0.405333697584	0.000813413660869	no
7410	TCONS_00318958 	1075	144	0.3499	-0.196606894209	0.001108096393301	no
7411	TCONS_00318959 	1343	240	0.5361	-0.172008665181	0.006464696821346	no
7412	TCONS_00318960 	4309	225	0.6843	-0.438955182529	0.001261686691838	no
7413	TCONS_00318961 	3582	225	0.6843	-0.438955182529	0.001318552978655	no
7414	TCONS_00318962 	1078	156	0.69	-0.0188462801463	0.011748499269216	no
7415	TCONS_00318963 	596	111	0.7057	-0.272272194917	0.001481268281101	no
7416	TCONS_00318964 	1067	219	0.4778	-0.0516001205402	0.009628189794651	no
7417	TCONS_00318965 	2026	207	0.8164	-0.0620171616277	0.021326084279684	no
7418	TCONS_00318966 	949	156	0.7178	-0.458369685131	0.000717540484278	no
7419	TCONS_00318967 	1673	222	0.6457	-0.249725159782	0.004415002077738	no
7420	TCONS_00318968 	5234	153	0.7937	-0.411666227601	0.000925041896607	no
7421	TCONS_00318969 	1057	192	0.8078	-0.241445104693	0.005816106343473	no
7422	TCONS_00318970 	3568	207	0.6265	-0.442074323075	0.00088781401742	no
7423	TCONS_00318971 	1860	354	0.7193	-0.238307819721	0.024223657873339	no
7424	TCONS_00318972 	3358	219	0.8527	-0.0128628543571	0.034263420938569	no
7425	TCONS_00318973 	3473	291	0.4535	-0.145865441502	0.009015408541282	no
7426	TCONS_00318974 	5545	192	0.8047	-0.262121716077	0.003833820454851	no
7427	TCONS_00318975 	643	111	0.8915	-0.426501932712	0.000957002367946	no
7428	TCONS_00318976 	4207	228	0.6268	-0.391044700142	0.001501555957985	no
7429	TCONS_00318977 	785	159	0.809	-0.232920468589	0.00440102257852	no
7430	TCONS_00318978 	1893	402	0.697	0.00602727018472	0.16303709323081	no
7431	TCONS_00318979 	8737	315	0.6216	-0.100734240399	0.0191941852345	no
7432	TCONS_00318980 	2005	159	0.8349	-0.595787192621	0.00040548685439	no
7433	TCONS_00318981 	568	123	0.3611	-0.422555263657	0.000212387280225	no
7434	TCONS_00318982 	5078	273	0.8753	-0.240674616313	0.013486008210593	no
7435	TCONS_00318983 	1196	126	0.5351	-0.299992230974	0.00081895087949	no
7436	TCONS_00318984 	1211	153	1.029	-0.495594438233	0.001420527071712	no
7437	TCONS_00318985 	902	174	0.5762	-0.348459926843	0.001157047433175	no
7438	TCONS_00318986 	4093	174	0.9598	-0.174141700987	0.009968574643727	no
7439	TCONS_00318987 	4728	222	1.0148	-0.0105560439413	0.053910032311874	no
7440	TCONS_00318988 	3431	243	0.8947	-0.126412031069	0.024091604534247	no
7441	TCONS_00318989 	3871	324	0.6283	-0.346382444488	0.005812968098758	no
7442	TCONS_00318990 	5343	252	0.5412	-0.227847929096	0.00406730412439	no
7443	TCONS_00318991 	7571	255	0.428	-0.287644289434	0.00173672399159	no
7444	TCONS_00318992 	2565	138	0.9922	0.0291635523387	0.030750070340004	no
7445	TCONS_00313942 	3633	306	0.498	-0.269204714323	0.005368478600548	no
7446	TCONS_00318993 	1701	120	0.693	-0.356112425968	0.000843913209841	no
7447	TCONS_00318994 	6113	195	0.6879	-0.230507194127	0.003267842568878	no
7448	TCONS_00318995 	2781	195	0.6879	-0.230507194127	0.00399766995608	no
7449	TCONS_00318996 	3106	111	0.8274	-0.0947660710586	0.005991361726932	no
7450	TCONS_00318997 	2729	174	0.4834	-0.214826566165	0.001868172549541	no
7451	TCONS_00318998 	981	114	0.9042	-0.239053820181	0.00346588370847	no
7452	TCONS_00318999 	1246	144	0.3872	-0.305771049021	0.000600023367561	no
7453	TCONS_00319000 	2227	204	0.8001	-0.175122655545	0.009295424659505	no
7454	TCONS_00319001 	4214	255	0.7319	-0.233849494566	0.007843717348218	no
7455	TCONS_00319002 	1829	126	0.8906	-0.268998868383	0.002948499631344	no
7456	TCONS_00319003 	3232	288	0.7572	-0.213275217118	0.014651907273249	no
7457	TCONS_00319004 	1324	264	0.5527	-0.267729213227	0.004706407453141	no
7458	TCONS_00319005 	1124	129	0.7471	-0.336960170447	0.001295133591004	no
7459	TCONS_00319006 	6919	231	0.7127	-0.104919958794	0.011284608631376	no
7460	TCONS_00319007 	1189	177	0.447	-0.305425626113	0.001039967073024	no
7461	TCONS_00319008 	6649	315	0.992	-0.0395959908872	0.096255059076863	no
7462	TCONS_00319009 	2945	198	0.8326	-0.0630187317341	0.019169366399732	no
7463	TCONS_00319010 	3268	168	0.4185	-0.338539410843	0.000611342028427	no
7464	TCONS_00319011 	5628	216	0.9441	-0.140649746614	0.016863260931724	no
7465	TCONS_00319012 	3423	216	0.9441	-0.140649746614	0.019232639184558	no
7466	TCONS_00319013 	1710	171	0.7607	-0.348770508359	0.001898895429539	no
7467	TCONS_00319014 	6970	264	0.6512	-0.267420162361	0.004562066878727	no
7468	TCONS_00319015 	2919	264	0.6512	-0.267420162361	0.005826842153557	no
7469	TCONS_00319016 	4196	537	0.6261	0.0625333936985	0.4586584689933	yes
7470	TCONS_00319017 	940	123	0.4537	-0.195378788413	0.001243466104588	no
7471	TCONS_00319018 	3716	138	0.7659	-0.0548437186624	0.008275100561796	no
7472	TCONS_00319019 	9521	246	0.9176	-0.297764892815	0.006070387965787	no
7473	TCONS_00319020 	1849	189	0.6533	-0.392963287432	0.001220055785603	no
7474	TCONS_00319021 	835	240	0.6964	-0.529453735857	0.001047368828495	no
7475	TCONS_00319022 	6225	198	0.7062	-0.194043188492	0.004512110049741	no
7476	TCONS_00319023 	2942	153	0.6042	-0.328254742972	0.001016615630318	no
7477	TCONS_00319024 	8614	180	1.1152	-0.1317734254	0.017294112413693	no
7478	TCONS_00319025 	2209	159	0.7708	-0.168348330584	0.005477253535188	no
7479	TCONS_00319026 	3092	159	1.0025	-0.178594987996	0.010001816405193	no
7480	TCONS_00319027 	22111	345	0.6352	-0.10808934345	0.011805694710375	no
7481	TCONS_00319028 	4497	345	0.6352	-0.10808934345	0.033640636893553	no
7482	TCONS_00319029 	1533	255	0.9244	0.0382270170731	0.093114654432633	no
7483	TCONS_00308261 	1751	189	1.079	-0.0748876214474	0.036824214162871	no
7484	TCONS_00319030 	601	117	0.564	-0.521197624509	0.000195933433001	no
7485	TCONS_00319031 	935	441	0.4756	-0.213247724322	0.03559322572731	no
7486	TCONS_00319032 	991	183	0.5512	-0.0857825174935	0.006606586860576	no
7487	TCONS_00319033 	1738	453	0.555	-0.0525446735617	0.12922033979432	no
7488	TCONS_00319034 	1661	144	0.5157	-0.213910635996	0.001605207948368	no
7489	TCONS_00319035 	2821	693	0.6963	0.0671727775147	0.86477895947359	yes
7490	TCONS_00319036 	1282	117	0.4039	-0.648012577518	4.92E-05	no
7491	TCONS_00319037 	2702	213	0.8422	-0.143878130848	0.01390007246577	no
7492	TCONS_00319038 	586	285	0.5619	0.0684126207926	0.055514711117153	no
7493	TCONS_00319039 	1115	270	0.8394	-0.375256036786	0.00614657168521	no
7494	TCONS_00319040 	1400	186	0.7653	-0.462838785948	0.001088070045044	no
7495	TCONS_00319041 	767	228	0.6803	-0.399007066509	0.002075748354792	no
7496	TCONS_00319042 	887	141	0.485	-0.448023778672	0.000315665328833	no
7497	TCONS_00319043 	1789	108	0.9167	-0.368440727487	0.001371822408811	no
7498	TCONS_00319044 	3101	372	0.4259	-0.237155232154	0.011086444419009	no
7499	TCONS_00319045 	428	135	0.524	-0.269759811349	0.00111476328817	no
7500	TCONS_00319046 	2502	279	0.6679	-0.214321080602	0.010468232317583	no
7501	TCONS_00319047 	5082	291	0.7132	-0.315780483264	0.006039655649207	no
7502	TCONS_00319048 	1404	171	0.4397	-0.425652683493	0.000425347118479	no
7503	TCONS_00319049 	679	237	0.9842	0.146922741668	0.18043626424657	no
7504	TCONS_00319050 	447	51	0.8324	-0.357206070598	0.000664563926728	no
7505	TCONS_00319051 	743	114	0.8976	-0.342258363117	0.001745435392489	no
7506	TCONS_00319052 	1350	153	0.5979	-0.34963623276	0.000953364324443	no
7507	TCONS_00319053 	925	90	0.942	-0.235447253698	0.003095152770141	no
7508	TCONS_00319054 	1223	129	0.7503	-0.270563774928	0.002014387732518	no
7509	TCONS_00319055 	684	177	0.6788	-0.212645838078	0.004086446833308	no
7510	TCONS_00319056 	345	252	1.2109	0.203843620967	0.43958621396912	yes
7511	TCONS_00314973 	604	369	0.4222	0.0527103139727	0.078023652733797	no
7512	TCONS_00319057 	3490	297	0.8053	-0.254779440919	0.014067978080555	no
7513	TCONS_00319058 	3911	141	0.7061	-0.235274742764	0.002140068676749	no
7514	TCONS_00319059 	6178	378	0.8614	-0.148683192012	0.065351360802549	no
7515	TCONS_00319060 	1282	495	0.5061	0.0256428276938	0.25664042276941	no
7516	TCONS_00319061 	1138	117	0.6766	-0.325847446912	0.000980396883609	no
7517	TCONS_00319062 	4977	249	0.5443	-0.124783299901	0.007996740255315	no
7518	TCONS_00319063 	2450	162	0.9208	-0.109257066778	0.01309404180265	no
7519	TCONS_00319064 	5598	363	0.642	-0.118680287235	0.036312584685731	no
7520	TCONS_00319065 	1591	228	0.7265	-0.122506904702	0.013999276328564	no
7521	TCONS_00319066 	1197	270	0.6936	-0.14673178779	0.017293985822734	no
7522	TCONS_00319067 	1503	444	0.589	-0.00271739306559	0.17435119488979	no
7523	TCONS_00319068 	1595	522	0.5673	0.0379886755915	0.37360245658254	yes
7524	TCONS_00319069 	2501	258	0.6724	-0.0655602590171	0.022323323672777	no
7525	TCONS_00319070 	2288	330	0.7108	-0.16305632595	0.028994268961323	no
7526	TCONS_00319071 	501	219	0.8222	-0.0755664821191	0.02471867562667	no
7527	TCONS_00319072 	475	114	0.9108	-0.0426085184255	0.013218447614593	no
7528	TCONS_00319073 	1301	357	0.7701	-0.113113414125	0.066401542195724	no
7529	TCONS_00319074 	515	135	0.524	-0.253862788268	0.001231461914745	no
7530	TCONS_00319075 	1051	171	0.9417	-0.229174101687	0.007643352338403	no
7531	TCONS_00319076 	2037	171	0.9819	-0.177545274076	0.011442281819567	no
7532	TCONS_00319077 	925	171	0.7304	-0.482268707875	0.000750864432214	no
7533	TCONS_00319079 	1127	138	0.4518	-0.282038328551	0.0008114125373	no
7534	TCONS_00319080 	1533	306	0.575	-0.0850078610188	0.025674721074053	no
7535	TCONS_00315175 	1273	192	0.5882	-0.263215912658	0.002502099983775	no
7536	TCONS_00319081 	1030	222	0.833	-0.0847741039905	0.024086751940862	no
7537	TCONS_00319082 	688	225	0.8316	-0.246278272055	0.00884312415419	no
7538	TCONS_00319083 	667	207	0.6434	-0.255512754567	0.00381552776699	no
7539	TCONS_00319084 	2790	198	0.9099	-0.183288012838	0.011241100598855	no
7540	TCONS_00319085 	2509	210	0.5961	-0.284859924959	0.00250579709949	no
7541	TCONS_00319086 	1443	174	0.6093	-0.161248058474	0.004262959713973	no
7542	TCONS_00319087 	1225	138	0.5784	-0.123892266788	0.003402114270017	no
7543	TCONS_00319088 	2024	375	0.4902	-0.071214112529	0.043297000113647	no
7544	TCONS_00319089 	642	81	0.8783	-0.410259987142	0.000739147000806	no
7545	TCONS_00319090 	2622	264	0.5059	-0.208990588182	0.005529295862337	no
7546	TCONS_00319091 	3458	294	0.4635	-0.117258398214	0.011588087221427	no
7547	TCONS_00319092 	1078	147	0.5261	-0.239723298201	0.001496973217429	no
7548	TCONS_00319093 	633	120	0.6486	-0.139591023207	0.003263453508044	no
7549	TCONS_00319094 	717	123	0.8586	-0.45142587183	0.000829854985403	no
7550	TCONS_00319095 	2121	192	0.7512	-0.319536535807	0.002733800889526	no
7551	TCONS_00319096 	3456	219	0.9097	-0.200050896672	0.012109622872017	no
7552	TCONS_00319097 	961	111	0.5783	-0.462085475195	0.000277599470085	no
7553	TCONS_00319098 	2638	216	0.8784	-0.530133075245	0.001276912751164	no
7554	TCONS_00319099 	1064	156	0.5022	-0.316838277729	0.000921213545108	no
7555	TCONS_00319100 	640	291	0.7058	0.012771886112	0.063706707269967	no
7556	TCONS_00319101 	1190	162	0.6609	-0.146856631461	0.004913932921414	no
7557	TCONS_00319102 	1719	144	0.6249	-0.399039254048	0.000664628049237	no
7558	TCONS_00319103 	1837	120	0.7046	-0.460328934005	0.00043640129766	no
7559	TCONS_00319104 	1197	72	0.7473	-0.0458661341702	0.00474464668173	no
7560	TCONS_00319105 	879	192	0.6252	-0.311167492419	0.002098268808883	no
7561	TCONS_00319106 	1556	138	0.7283	-0.349035004088	0.001210436784382	no
7562	TCONS_00319107 	2364	294	0.7035	-0.259025005819	0.01033700724168	no
7563	TCONS_00309526 	1106	150	0.9206	-0.0881949514984	0.014313730661324	no
7564	TCONS_00309527 	1967	216	0.6536	-0.3055238712	0.002887045856361	no
