ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00281466 	noncoding (weak) 	-0.944172 	detail 	search 	search
TCONS_00281492 	noncoding (weak) 	-0.944158 	detail 	search 	search
TCONS_00251855 	noncoding (weak) 	-0.944109 	detail 	search 	search
TCONS_00194555 	noncoding (weak) 	-0.94386 	detail 	search 	search
TCONS_00144544 	noncoding (weak) 	-0.943724 	detail 	search 	search
TCONS_00304981 	noncoding (weak) 	-0.9437 	detail 	search 	search
TCONS_00082318 	noncoding (weak) 	-0.943608 	detail 	search 	search
TCONS_00187421 	noncoding (weak) 	-0.943414 	detail 	search 	search
TCONS_00293133 	noncoding (weak) 	-0.943288 	detail 	search 	search
TCONS_00293814 	noncoding (weak) 	-0.943264 	detail 	search 	search
TCONS_00265948 	noncoding (weak) 	-0.943202 	detail 	search 	search
TCONS_00011560 	noncoding (weak) 	-0.943194 	detail 	search 	search
TCONS_00164624 	noncoding (weak) 	-0.943192 	detail 	search 	search
TCONS_00076595 	noncoding (weak) 	-0.943082 	detail 	search 	search
TCONS_00311911 	noncoding (weak) 	-0.942952 	detail 	search 	search
TCONS_00224735 	noncoding (weak) 	-0.942936 	detail 	search 	search
TCONS_00028626 	noncoding (weak) 	-0.942876 	detail 	search 	search
TCONS_00034228 	noncoding (weak) 	-0.942744 	detail 	search 	search
TCONS_00133373 	noncoding (weak) 	-0.942628 	detail 	search 	search
TCONS_00040088 	noncoding (weak) 	-0.942529 	detail 	search 	search
TCONS_00281520 	noncoding (weak) 	-0.942145 	detail 	search 	search
TCONS_00187211 	noncoding (weak) 	-0.942124 	detail 	search 	search
TCONS_00138749 	noncoding (weak) 	-0.942117 	detail 	search 	search
TCONS_00305077 	noncoding (weak) 	-0.942091 	detail 	search 	search
TCONS_00040011 	noncoding (weak) 	-0.942021 	detail 	search 	search
TCONS_00076853 	noncoding (weak) 	-0.941846 	detail 	search 	search
TCONS_00082306 	noncoding (weak) 	-0.941753 	detail 	search 	search
TCONS_00265719 	noncoding (weak) 	-0.941491 	detail 	search 	search
TCONS_00265856 	noncoding (weak) 	-0.941458 	detail 	search 	search
TCONS_00252073 	noncoding (weak) 	-0.941044 	detail 	search 	search
TCONS_00040148 	noncoding (weak) 	-0.940796 	detail 	search 	search
TCONS_00266295 	noncoding (weak) 	-0.940734 	detail 	search 	search
TCONS_00180996 	noncoding (weak) 	-0.940656 	detail 	search 	search
TCONS_00281432 	noncoding (weak) 	-0.940554 	detail 	search 	search
TCONS_00076618 	noncoding (weak) 	-0.940486 	detail 	search 	search
TCONS_00087071 	noncoding (weak) 	-0.940323 	detail 	search 	search
TCONS_00293509 	noncoding (weak) 	-0.940122 	detail 	search 	search
TCONS_00138674 	noncoding (weak) 	-0.940048 	detail 	search 	search
TCONS_00186906 	noncoding (weak) 	-0.939939 	detail 	search 	search
TCONS_00224449 	noncoding (weak) 	-0.939761 	detail 	search 	search
TCONS_00237314 	noncoding (weak) 	-0.939584 	detail 	search 	search
TCONS_00252066 	noncoding (weak) 	-0.939577 	detail 	search 	search
TCONS_00058563 	noncoding (weak) 	-0.939542 	detail 	search 	search
TCONS_00205477 	noncoding (weak) 	-0.939517 	detail 	search 	search
TCONS_00251776 	noncoding (weak) 	-0.939429 	detail 	search 	search
TCONS_00294385 	noncoding (weak) 	-0.939429 	detail 	search 	search
TCONS_00308774 	noncoding (weak) 	-0.939251 	detail 	search 	search
TCONS_00265180 	noncoding (weak) 	-0.93888 	detail 	search 	search
TCONS_00119873 	noncoding (weak) 	-0.938795 	detail 	search 	search
TCONS_00093881 	noncoding (weak) 	-0.938736 	detail 	search 	search
TCONS_00039894 	noncoding (weak) 	-0.938659 	detail 	search 	search
TCONS_00265735 	noncoding (weak) 	-0.938454 	detail 	search 	search
TCONS_00194567 	noncoding (weak) 	-0.9384 	detail 	search 	search
TCONS_00281558 	noncoding (weak) 	-0.938325 	detail 	search 	search
TCONS_00265740 	noncoding (weak) 	-0.938286 	detail 	search 	search
TCONS_00233983 	noncoding (weak) 	-0.938212 	detail 	search 	search
TCONS_00252111 	noncoding (weak) 	-0.938173 	detail 	search 	search
TCONS_00257089 	noncoding (weak) 	-0.938152 	detail 	search 	search
TCONS_00164009 	noncoding (weak) 	-0.938057 	detail 	search 	search
TCONS_00289720 	noncoding (weak) 	-0.938037 	detail 	search 	search
TCONS_00082058 	noncoding (weak) 	-0.937887 	detail 	search 	search
TCONS_00305073 	noncoding (weak) 	-0.937875 	detail 	search 	search
TCONS_00176964 	noncoding (weak) 	-0.93787 	detail 	search 	search
TCONS_00130968 	noncoding (weak) 	-0.93784 	detail 	search 	search
TCONS_00105321 	noncoding (weak) 	-0.937834 	detail 	search 	search
TCONS_00305101 	noncoding (weak) 	-0.937818 	detail 	search 	search
TCONS_00281442 	noncoding (weak) 	-0.93779 	detail 	search 	search
TCONS_00251778 	noncoding (weak) 	-0.937685 	detail 	search 	search
TCONS_00164012 	noncoding (weak) 	-0.937597 	detail 	search 	search
TCONS_00252049 	noncoding (weak) 	-0.937488 	detail 	search 	search
TCONS_00305208 	noncoding (weak) 	-0.93744 	detail 	search 	search
TCONS_00187628 	noncoding (weak) 	-0.937211 	detail 	search 	search
TCONS_00281437 	noncoding (weak) 	-0.93702 	detail 	search 	search
TCONS_00314792 	noncoding (weak) 	-0.936967 	detail 	search 	search
TCONS_00281634 	noncoding (weak) 	-0.936949 	detail 	search 	search
TCONS_00177560 	noncoding (weak) 	-0.936833 	detail 	search 	search
TCONS_00209084 	noncoding (weak) 	-0.936754 	detail 	search 	search
TCONS_00224587 	noncoding (weak) 	-0.936684 	detail 	search 	search
TCONS_00293663 	noncoding (weak) 	-0.93633 	detail 	search 	search
TCONS_00238854 	noncoding (weak) 	-0.936277 	detail 	search 	search
TCONS_00081615 	noncoding (weak) 	-0.936101 	detail 	search 	search
TCONS_00144599 	noncoding (weak) 	-0.9361 	detail 	search 	search
TCONS_00187204 	noncoding (weak) 	-0.936088 	detail 	search 	search
TCONS_00224639 	noncoding (weak) 	-0.936006 	detail 	search 	search
TCONS_00237539 	noncoding (weak) 	-0.93589 	detail 	search 	search
TCONS_00039877 	noncoding (weak) 	-0.935826 	detail 	search 	search
TCONS_00238604 	noncoding (weak) 	-0.935697 	detail 	search 	search
TCONS_00076594 	noncoding (weak) 	-0.9356 	detail 	search 	search
TCONS_00028455 	noncoding (weak) 	-0.93554 	detail 	search 	search
TCONS_00281704 	noncoding (weak) 	-0.935445 	detail 	search 	search
TCONS_00076836 	noncoding (weak) 	-0.93521 	detail 	search 	search
TCONS_00247531 	noncoding (weak) 	-0.935198 	detail 	search 	search
TCONS_00105431 	noncoding (weak) 	-0.935144 	detail 	search 	search
TCONS_00187295 	noncoding (weak) 	-0.935106 	detail 	search 	search
TCONS_00281669 	noncoding (weak) 	-0.935038 	detail 	search 	search
TCONS_00179804 	noncoding (weak) 	-0.934909 	detail 	search 	search
TCONS_00119863 	noncoding (weak) 	-0.934795 	detail 	search 	search
TCONS_00093926 	noncoding (weak) 	-0.93477 	detail 	search 	search
TCONS_00082056 	noncoding (weak) 	-0.934742 	detail 	search 	search
TCONS_00058658 	noncoding (weak) 	-0.934689 	detail 	search 	search
TCONS_00082054 	noncoding (weak) 	-0.934661 	detail 	search 	search
TCONS_00266000 	noncoding (weak) 	-0.934583 	detail 	search 	search
TCONS_00164053 	noncoding (weak) 	-0.934561 	detail 	search 	search
TCONS_00281433 	noncoding (weak) 	-0.934347 	detail 	search 	search
TCONS_00305054 	noncoding (weak) 	-0.934315 	detail 	search 	search
TCONS_00224647 	noncoding (weak) 	-0.934276 	detail 	search 	search
TCONS_00076701 	noncoding (weak) 	-0.934045 	detail 	search 	search
TCONS_00238608 	noncoding (weak) 	-0.934018 	detail 	search 	search
TCONS_00076671 	noncoding (weak) 	-0.934003 	detail 	search 	search
TCONS_00285900 	noncoding (weak) 	-0.933879 	detail 	search 	search
TCONS_00238606 	noncoding (weak) 	-0.933878 	detail 	search 	search
TCONS_00138662 	noncoding (weak) 	-0.933856 	detail 	search 	search
TCONS_00058531 	noncoding (weak) 	-0.933725 	detail 	search 	search
TCONS_00031249 	noncoding (weak) 	-0.933662 	detail 	search 	search
TCONS_00040097 	noncoding (weak) 	-0.933546 	detail 	search 	search
TCONS_00187413 	noncoding (weak) 	-0.933308 	detail 	search 	search
TCONS_00194648 	noncoding (weak) 	-0.933168 	detail 	search 	search
TCONS_00058451 	noncoding (weak) 	-0.933053 	detail 	search 	search
TCONS_00081616 	noncoding (weak) 	-0.932879 	detail 	search 	search
TCONS_00305022 	noncoding (weak) 	-0.932871 	detail 	search 	search
TCONS_00265898 	noncoding (weak) 	-0.932869 	detail 	search 	search
TCONS_00028859 	noncoding (weak) 	-0.9327 	detail 	search 	search
TCONS_00138723 	noncoding (weak) 	-0.932647 	detail 	search 	search
TCONS_00265916 	noncoding (weak) 	-0.932369 	detail 	search 	search
TCONS_00304814 	noncoding (weak) 	-0.932354 	detail 	search 	search
TCONS_00011557 	noncoding (weak) 	-0.932074 	detail 	search 	search
TCONS_00058588 	noncoding (weak) 	-0.932052 	detail 	search 	search
TCONS_00081617 	noncoding (weak) 	-0.932041 	detail 	search 	search
TCONS_00266371 	noncoding (weak) 	-0.93199 	detail 	search 	search
TCONS_00028785 	noncoding (weak) 	-0.931899 	detail 	search 	search
TCONS_00138725 	noncoding (weak) 	-0.931756 	detail 	search 	search
TCONS_00168100 	noncoding (weak) 	-0.931634 	detail 	search 	search
TCONS_00104438 	noncoding (weak) 	-0.931633 	detail 	search 	search
TCONS_00304934 	noncoding (weak) 	-0.931489 	detail 	search 	search
TCONS_00187006 	noncoding (weak) 	-0.931328 	detail 	search 	search
TCONS_00265915 	noncoding (weak) 	-0.931198 	detail 	search 	search
TCONS_00165224 	noncoding (weak) 	-0.931195 	detail 	search 	search
TCONS_00237465 	noncoding (weak) 	-0.931175 	detail 	search 	search
TCONS_00224421 	noncoding (weak) 	-0.931044 	detail 	search 	search
TCONS_00187510 	noncoding (weak) 	-0.930887 	detail 	search 	search
TCONS_00028299 	noncoding (weak) 	-0.930793 	detail 	search 	search
TCONS_00314787 	noncoding (weak) 	-0.930774 	detail 	search 	search
TCONS_00028348 	noncoding (weak) 	-0.93075 	detail 	search 	search
TCONS_00205469 	noncoding (weak) 	-0.930688 	detail 	search 	search
TCONS_00252029 	noncoding (weak) 	-0.930437 	detail 	search 	search
TCONS_00224738 	noncoding (weak) 	-0.930295 	detail 	search 	search
TCONS_00266237 	noncoding (weak) 	-0.930277 	detail 	search 	search
TCONS_00093828 	noncoding (weak) 	-0.930254 	detail 	search 	search
TCONS_00304716 	noncoding (weak) 	-0.929848 	detail 	search 	search
TCONS_00028826 	noncoding (weak) 	-0.929749 	detail 	search 	search
TCONS_00237249 	noncoding (weak) 	-0.929741 	detail 	search 	search
TCONS_00187127 	noncoding (weak) 	-0.929466 	detail 	search 	search
TCONS_00224485 	noncoding (weak) 	-0.929306 	detail 	search 	search
TCONS_00040147 	noncoding (weak) 	-0.92918 	detail 	search 	search
TCONS_00224594 	noncoding (weak) 	-0.929155 	detail 	search 	search
TCONS_00119876 	noncoding (weak) 	-0.929094 	detail 	search 	search
TCONS_00176142 	noncoding (weak) 	-0.928851 	detail 	search 	search
TCONS_00058587 	noncoding (weak) 	-0.928681 	detail 	search 	search
TCONS_00138794 	noncoding (weak) 	-0.928602 	detail 	search 	search
TCONS_00252037 	noncoding (weak) 	-0.928312 	detail 	search 	search
TCONS_00082034 	noncoding (weak) 	-0.928247 	detail 	search 	search
TCONS_00030159 	noncoding (weak) 	-0.928216 	detail 	search 	search
TCONS_00093802 	noncoding (weak) 	-0.928145 	detail 	search 	search
TCONS_00038999 	noncoding (weak) 	-0.928133 	detail 	search 	search
TCONS_00266142 	noncoding (weak) 	-0.928129 	detail 	search 	search
TCONS_00028661 	noncoding (weak) 	-0.927944 	detail 	search 	search
TCONS_00266086 	noncoding (weak) 	-0.927256 	detail 	search 	search
TCONS_00224407 	noncoding (weak) 	-0.927243 	detail 	search 	search
TCONS_00105422 	noncoding (weak) 	-0.927134 	detail 	search 	search
TCONS_00224683 	noncoding (weak) 	-0.926982 	detail 	search 	search
TCONS_00082155 	noncoding (weak) 	-0.926944 	detail 	search 	search
TCONS_00058541 	noncoding (weak) 	-0.92687 	detail 	search 	search
TCONS_00266300 	noncoding (weak) 	-0.926773 	detail 	search 	search
TCONS_00040144 	noncoding (weak) 	-0.926581 	detail 	search 	search
TCONS_00069495 	noncoding (weak) 	-0.926515 	detail 	search 	search
TCONS_00266005 	noncoding (weak) 	-0.926334 	detail 	search 	search
TCONS_00058476 	noncoding (weak) 	-0.926303 	detail 	search 	search
TCONS_00314609 	noncoding (weak) 	-0.926174 	detail 	search 	search
TCONS_00144604 	noncoding (weak) 	-0.926132 	detail 	search 	search
TCONS_00281622 	noncoding (weak) 	-0.926088 	detail 	search 	search
TCONS_00163984 	noncoding (weak) 	-0.926077 	detail 	search 	search
TCONS_00138721 	noncoding (weak) 	-0.925982 	detail 	search 	search
TCONS_00027901 	noncoding (weak) 	-0.925967 	detail 	search 	search
TCONS_00266092 	noncoding (weak) 	-0.925937 	detail 	search 	search
TCONS_00238609 	noncoding (weak) 	-0.925917 	detail 	search 	search
TCONS_00304738 	noncoding (weak) 	-0.925906 	detail 	search 	search
TCONS_00266012 	noncoding (weak) 	-0.925855 	detail 	search 	search
TCONS_00293730 	noncoding (weak) 	-0.925787 	detail 	search 	search
TCONS_00293532 	noncoding (weak) 	-0.925649 	detail 	search 	search
TCONS_00281710 	noncoding (weak) 	-0.925449 	detail 	search 	search
TCONS_00028875 	noncoding (weak) 	-0.925397 	detail 	search 	search
TCONS_00266211 	noncoding (weak) 	-0.92527 	detail 	search 	search
TCONS_00296747 	noncoding (weak) 	-0.925024 	detail 	search 	search
TCONS_00194635 	noncoding (weak) 	-0.924988 	detail 	search 	search
TCONS_00187274 	noncoding (weak) 	-0.924964 	detail 	search 	search
TCONS_00237480 	noncoding (weak) 	-0.924902 	detail 	search 	search
TCONS_00314682 	noncoding (weak) 	-0.924782 	detail 	search 	search
TCONS_00039963 	noncoding (weak) 	-0.924737 	detail 	search 	search
TCONS_00133362 	noncoding (weak) 	-0.924699 	detail 	search 	search
TCONS_00040100 	noncoding (weak) 	-0.924659 	detail 	search 	search
TCONS_00305012 	noncoding (weak) 	-0.924645 	detail 	search 	search
TCONS_00040050 	noncoding (weak) 	-0.924572 	detail 	search 	search
TCONS_00186887 	noncoding (weak) 	-0.924071 	detail 	search 	search
TCONS_00314658 	noncoding (weak) 	-0.923984 	detail 	search 	search
TCONS_00187372 	noncoding (weak) 	-0.923918 	detail 	search 	search
TCONS_00087574 	noncoding (weak) 	-0.9236 	detail 	search 	search
TCONS_00138820 	noncoding (weak) 	-0.923533 	detail 	search 	search
TCONS_00304941 	noncoding (weak) 	-0.923469 	detail 	search 	search
TCONS_00304913 	noncoding (weak) 	-0.923406 	detail 	search 	search
TCONS_00237350 	noncoding (weak) 	-0.923391 	detail 	search 	search
TCONS_00138691 	noncoding (weak) 	-0.923254 	detail 	search 	search
TCONS_00039885 	noncoding (weak) 	-0.92324 	detail 	search 	search
TCONS_00040038 	noncoding (weak) 	-0.923104 	detail 	search 	search
TCONS_00251781 	noncoding (weak) 	-0.92294 	detail 	search 	search
TCONS_00304914 	noncoding (weak) 	-0.922886 	detail 	search 	search
TCONS_00073829 	noncoding (weak) 	-0.922853 	detail 	search 	search
TCONS_00058495 	noncoding (weak) 	-0.92258 	detail 	search 	search
TCONS_00119816 	noncoding (weak) 	-0.922526 	detail 	search 	search
TCONS_00265821 	noncoding (weak) 	-0.922498 	detail 	search 	search
TCONS_00164626 	noncoding (weak) 	-0.922335 	detail 	search 	search
TCONS_00293804 	noncoding (weak) 	-0.92217 	detail 	search 	search
TCONS_00028427 	noncoding (weak) 	-0.922054 	detail 	search 	search
TCONS_00028466 	noncoding (weak) 	-0.921964 	detail 	search 	search
TCONS_00237223 	noncoding (weak) 	-0.921908 	detail 	search 	search
TCONS_00294206 	noncoding (weak) 	-0.921885 	detail 	search 	search
TCONS_00039970 	noncoding (weak) 	-0.921779 	detail 	search 	search
TCONS_00182038 	noncoding (weak) 	-0.921743 	detail 	search 	search
TCONS_00028404 	noncoding (weak) 	-0.921363 	detail 	search 	search
TCONS_00224756 	noncoding (weak) 	-0.921324 	detail 	search 	search
TCONS_00027902 	noncoding (weak) 	-0.921278 	detail 	search 	search
TCONS_00314664 	noncoding (weak) 	-0.92117 	detail 	search 	search
TCONS_00163944 	noncoding (weak) 	-0.921134 	detail 	search 	search
TCONS_00281684 	noncoding (weak) 	-0.921097 	detail 	search 	search
TCONS_00187459 	noncoding (weak) 	-0.921071 	detail 	search 	search
TCONS_00252058 	noncoding (weak) 	-0.920834 	detail 	search 	search
TCONS_00251959 	noncoding (weak) 	-0.920627 	detail 	search 	search
TCONS_00093883 	noncoding (weak) 	-0.920578 	detail 	search 	search
TCONS_00028746 	noncoding (weak) 	-0.92049 	detail 	search 	search
TCONS_00224423 	noncoding (weak) 	-0.920455 	detail 	search 	search
TCONS_00281449 	noncoding (weak) 	-0.920449 	detail 	search 	search
TCONS_00265725 	noncoding (weak) 	-0.920375 	detail 	search 	search
TCONS_00087079 	noncoding (weak) 	-0.920284 	detail 	search 	search
TCONS_00293805 	noncoding (weak) 	-0.920021 	detail 	search 	search
TCONS_00176644 	noncoding (weak) 	-0.919566 	detail 	search 	search
TCONS_00266226 	noncoding (weak) 	-0.919552 	detail 	search 	search
TCONS_00251975 	noncoding (weak) 	-0.91953 	detail 	search 	search
TCONS_00187158 	noncoding (weak) 	-0.919496 	detail 	search 	search
TCONS_00258280 	noncoding (weak) 	-0.919321 	detail 	search 	search
TCONS_00093912 	noncoding (weak) 	-0.919265 	detail 	search 	search
TCONS_00164002 	noncoding (weak) 	-0.919142 	detail 	search 	search
TCONS_00305165 	noncoding (weak) 	-0.919127 	detail 	search 	search
TCONS_00058464 	noncoding (weak) 	-0.918805 	detail 	search 	search
TCONS_00205464 	noncoding (weak) 	-0.918692 	detail 	search 	search
TCONS_00187674 	noncoding (weak) 	-0.918683 	detail 	search 	search
TCONS_00194597 	noncoding (weak) 	-0.918585 	detail 	search 	search
TCONS_00315749 	noncoding (weak) 	-0.918341 	detail 	search 	search
TCONS_00314746 	noncoding (weak) 	-0.918204 	detail 	search 	search
TCONS_00299863 	noncoding (weak) 	-0.918189 	detail 	search 	search
TCONS_00251983 	noncoding (weak) 	-0.918142 	detail 	search 	search
TCONS_00293723 	noncoding (weak) 	-0.918101 	detail 	search 	search
TCONS_00077745 	noncoding (weak) 	-0.918099 	detail 	search 	search
TCONS_00293585 	noncoding (weak) 	-0.917661 	detail 	search 	search
TCONS_00266333 	noncoding (weak) 	-0.917655 	detail 	search 	search
TCONS_00058492 	noncoding (weak) 	-0.917475 	detail 	search 	search
TCONS_00138730 	noncoding (weak) 	-0.917021 	detail 	search 	search
TCONS_00028621 	noncoding (weak) 	-0.916949 	detail 	search 	search
TCONS_00082241 	noncoding (weak) 	-0.916807 	detail 	search 	search
TCONS_00237245 	noncoding (weak) 	-0.9168 	detail 	search 	search
TCONS_00119806 	noncoding (weak) 	-0.916644 	detail 	search 	search
TCONS_00082035 	noncoding (weak) 	-0.91647 	detail 	search 	search
TCONS_00187294 	noncoding (weak) 	-0.916468 	detail 	search 	search
TCONS_00293560 	noncoding (weak) 	-0.91639 	detail 	search 	search
TCONS_00266250 	noncoding (weak) 	-0.916269 	detail 	search 	search
TCONS_00028633 	noncoding (weak) 	-0.916153 	detail 	search 	search
TCONS_00039895 	noncoding (weak) 	-0.916134 	detail 	search 	search
TCONS_00237328 	noncoding (weak) 	-0.916017 	detail 	search 	search
TCONS_00076657 	noncoding (weak) 	-0.915999 	detail 	search 	search
TCONS_00192184 	noncoding (weak) 	-0.915953 	detail 	search 	search
TCONS_00266163 	noncoding (weak) 	-0.915926 	detail 	search 	search
TCONS_00163947 	noncoding (weak) 	-0.915795 	detail 	search 	search
TCONS_00138688 	noncoding (weak) 	-0.915732 	detail 	search 	search
TCONS_00314632 	noncoding (weak) 	-0.915646 	detail 	search 	search
TCONS_00266277 	noncoding (weak) 	-0.915612 	detail 	search 	search
TCONS_00237183 	noncoding (weak) 	-0.915347 	detail 	search 	search
TCONS_00039904 	noncoding (weak) 	-0.915175 	detail 	search 	search
TCONS_00304817 	noncoding (weak) 	-0.915152 	detail 	search 	search
TCONS_00244817 	noncoding (weak) 	-0.915138 	detail 	search 	search
TCONS_00244818 	noncoding (weak) 	-0.915138 	detail 	search 	search
TCONS_00305170 	noncoding (weak) 	-0.914946 	detail 	search 	search
TCONS_00266039 	noncoding (weak) 	-0.914853 	detail 	search 	search
TCONS_00186881 	noncoding (weak) 	-0.914812 	detail 	search 	search
TCONS_00082302 	noncoding (weak) 	-0.914629 	detail 	search 	search
TCONS_00087573 	noncoding (weak) 	-0.914374 	detail 	search 	search
TCONS_00082156 	noncoding (weak) 	-0.914315 	detail 	search 	search
TCONS_00187464 	noncoding (weak) 	-0.914208 	detail 	search 	search
TCONS_00205512 	noncoding (weak) 	-0.913983 	detail 	search 	search
TCONS_00105443 	noncoding (weak) 	-0.913972 	detail 	search 	search
TCONS_00281683 	noncoding (weak) 	-0.913944 	detail 	search 	search
TCONS_00138699 	noncoding (weak) 	-0.91391 	detail 	search 	search
TCONS_00251771 	noncoding (weak) 	-0.913567 	detail 	search 	search
TCONS_00266384 	noncoding (weak) 	-0.913463 	detail 	search 	search
TCONS_00305209 	noncoding (weak) 	-0.913443 	detail 	search 	search
TCONS_00119898 	noncoding (weak) 	-0.913298 	detail 	search 	search
TCONS_00187673 	noncoding (weak) 	-0.91315 	detail 	search 	search
TCONS_00076789 	noncoding (weak) 	-0.912936 	detail 	search 	search
TCONS_00058548 	noncoding (weak) 	-0.91286 	detail 	search 	search
TCONS_00266369 	noncoding (weak) 	-0.912781 	detail 	search 	search
TCONS_00198365 	noncoding (weak) 	-0.9127 	detail 	search 	search
TCONS_00024139 	noncoding (weak) 	-0.91252 	detail 	search 	search
TCONS_00314656 	noncoding (weak) 	-0.912435 	detail 	search 	search
TCONS_00166005 	noncoding (weak) 	-0.912315 	detail 	search 	search
TCONS_00058522 	noncoding (weak) 	-0.912277 	detail 	search 	search
TCONS_00237273 	noncoding (weak) 	-0.912092 	detail 	search 	search
TCONS_00257269 	noncoding (weak) 	-0.912032 	detail 	search 	search
TCONS_00164623 	noncoding (weak) 	-0.911954 	detail 	search 	search
TCONS_00194665 	noncoding (weak) 	-0.911835 	detail 	search 	search
TCONS_00252039 	noncoding (weak) 	-0.911671 	detail 	search 	search
TCONS_00058504 	noncoding (weak) 	-0.911414 	detail 	search 	search
TCONS_00265860 	noncoding (weak) 	-0.911165 	detail 	search 	search
TCONS_00082274 	noncoding (weak) 	-0.911097 	detail 	search 	search
TCONS_00266207 	noncoding (weak) 	-0.911057 	detail 	search 	search
TCONS_00076793 	noncoding (weak) 	-0.910908 	detail 	search 	search
TCONS_00076808 	noncoding (weak) 	-0.910907 	detail 	search 	search
TCONS_00039947 	noncoding (weak) 	-0.910837 	detail 	search 	search
TCONS_00252065 	noncoding (weak) 	-0.910788 	detail 	search 	search
TCONS_00186876 	noncoding (weak) 	-0.910593 	detail 	search 	search
TCONS_00224598 	noncoding (weak) 	-0.910529 	detail 	search 	search
TCONS_00164052 	noncoding (weak) 	-0.9104 	detail 	search 	search
TCONS_00058514 	noncoding (weak) 	-0.910387 	detail 	search 	search
TCONS_00189909 	noncoding (weak) 	-0.910387 	detail 	search 	search
TCONS_00198353 	noncoding (weak) 	-0.910188 	detail 	search 	search
TCONS_00293746 	noncoding (weak) 	-0.910178 	detail 	search 	search
TCONS_00187251 	noncoding (weak) 	-0.91002 	detail 	search 	search
TCONS_00040177 	noncoding (weak) 	-0.909703 	detail 	search 	search
TCONS_00251949 	noncoding (weak) 	-0.909692 	detail 	search 	search
TCONS_00187348 	noncoding (weak) 	-0.90951 	detail 	search 	search
TCONS_00028611 	noncoding (weak) 	-0.909432 	detail 	search 	search
TCONS_00257922 	noncoding (weak) 	-0.909396 	detail 	search 	search
TCONS_00198351 	noncoding (weak) 	-0.909359 	detail 	search 	search
TCONS_00201672 	noncoding (weak) 	-0.909232 	detail 	search 	search
TCONS_00039981 	noncoding (weak) 	-0.909201 	detail 	search 	search
TCONS_00224363 	noncoding (weak) 	-0.908955 	detail 	search 	search
TCONS_00242910 	noncoding (weak) 	-0.908913 	detail 	search 	search
TCONS_00076656 	noncoding (weak) 	-0.908903 	detail 	search 	search
TCONS_00026420 	noncoding (weak) 	-0.908819 	detail 	search 	search
TCONS_00314605 	noncoding (weak) 	-0.908793 	detail 	search 	search
TCONS_00028625 	noncoding (weak) 	-0.908782 	detail 	search 	search
TCONS_00058655 	noncoding (weak) 	-0.908743 	detail 	search 	search
TCONS_00251883 	noncoding (weak) 	-0.908707 	detail 	search 	search
TCONS_00304720 	noncoding (weak) 	-0.908681 	detail 	search 	search
TCONS_00028863 	noncoding (weak) 	-0.90866 	detail 	search 	search
TCONS_00314763 	noncoding (weak) 	-0.908616 	detail 	search 	search
TCONS_00205516 	noncoding (weak) 	-0.908613 	detail 	search 	search
TCONS_00237473 	noncoding (weak) 	-0.908311 	detail 	search 	search
TCONS_00144538 	noncoding (weak) 	-0.90822 	detail 	search 	search
TCONS_00169007 	noncoding (weak) 	-0.908183 	detail 	search 	search
TCONS_00186953 	noncoding (weak) 	-0.908036 	detail 	search 	search
TCONS_00252131 	noncoding (weak) 	-0.907717 	detail 	search 	search
TCONS_00040013 	noncoding (weak) 	-0.907712 	detail 	search 	search
TCONS_00194593 	noncoding (weak) 	-0.907656 	detail 	search 	search
TCONS_00187200 	noncoding (weak) 	-0.907655 	detail 	search 	search
TCONS_00058455 	noncoding (weak) 	-0.907539 	detail 	search 	search
TCONS_00175142 	noncoding (weak) 	-0.907355 	detail 	search 	search
TCONS_00189411 	noncoding (weak) 	-0.907351 	detail 	search 	search
TCONS_00076740 	noncoding (weak) 	-0.907314 	detail 	search 	search
TCONS_00187247 	noncoding (weak) 	-0.907218 	detail 	search 	search
TCONS_00028471 	noncoding (weak) 	-0.907062 	detail 	search 	search
TCONS_00187436 	noncoding (weak) 	-0.907044 	detail 	search 	search
TCONS_00028509 	noncoding (weak) 	-0.90704 	detail 	search 	search
TCONS_00166729 	noncoding (weak) 	-0.906795 	detail 	search 	search
TCONS_00093936 	noncoding (weak) 	-0.906631 	detail 	search 	search
TCONS_00119838 	noncoding (weak) 	-0.906418 	detail 	search 	search
TCONS_00252076 	noncoding (weak) 	-0.906315 	detail 	search 	search
TCONS_00189911 	noncoding (weak) 	-0.906185 	detail 	search 	search
TCONS_00164048 	noncoding (weak) 	-0.906125 	detail 	search 	search
TCONS_00028592 	noncoding (weak) 	-0.906105 	detail 	search 	search
TCONS_00093840 	noncoding (weak) 	-0.905911 	detail 	search 	search
TCONS_00187026 	noncoding (weak) 	-0.905718 	detail 	search 	search
TCONS_00266319 	noncoding (weak) 	-0.905677 	detail 	search 	search
TCONS_00305151 	noncoding (weak) 	-0.90565 	detail 	search 	search
TCONS_00187179 	noncoding (weak) 	-0.905564 	detail 	search 	search
TCONS_00119918 	noncoding (weak) 	-0.905436 	detail 	search 	search
TCONS_00082260 	noncoding (weak) 	-0.905299 	detail 	search 	search
TCONS_00251770 	noncoding (weak) 	-0.905293 	detail 	search 	search
TCONS_00304724 	noncoding (weak) 	-0.905058 	detail 	search 	search
TCONS_00093928 	noncoding (weak) 	-0.905047 	detail 	search 	search
TCONS_00314690 	noncoding (weak) 	-0.904984 	detail 	search 	search
