ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00117894 	noncoding (weak) 	-0.860488 	detail 	search 	search
TCONS_00161167 	noncoding (weak) 	-0.860342 	detail 	search 	search
TCONS_00174804 	noncoding (weak) 	-0.860117 	detail 	search 	search
TCONS_00057438 	noncoding (weak) 	-0.860109 	detail 	search 	search
TCONS_00136468 	noncoding (weak) 	-0.85979 	detail 	search 	search
TCONS_00028109 	noncoding (weak) 	-0.85977 	detail 	search 	search
TCONS_00299553 	noncoding (weak) 	-0.859584 	detail 	search 	search
TCONS_00184234 	noncoding (weak) 	-0.859435 	detail 	search 	search
TCONS_00261625 	noncoding (weak) 	-0.859146 	detail 	search 	search
TCONS_00261626 	noncoding (weak) 	-0.859146 	detail 	search 	search
TCONS_00057605 	noncoding (weak) 	-0.859124 	detail 	search 	search
TCONS_00057584 	noncoding (weak) 	-0.859065 	detail 	search 	search
TCONS_00288321 	noncoding (weak) 	-0.85866 	detail 	search 	search
TCONS_00039151 	noncoding (weak) 	-0.858629 	detail 	search 	search
TCONS_00027767 	noncoding (weak) 	-0.858526 	detail 	search 	search
TCONS_00136484 	noncoding (weak) 	-0.858297 	detail 	search 	search
TCONS_00103640 	noncoding (weak) 	-0.858162 	detail 	search 	search
TCONS_00232946 	noncoding (weak) 	-0.858147 	detail 	search 	search
TCONS_00027523 	noncoding (weak) 	-0.857611 	detail 	search 	search
TCONS_00220848 	noncoding (weak) 	-0.857441 	detail 	search 	search
TCONS_00142119 	noncoding (weak) 	-0.857294 	detail 	search 	search
TCONS_00247639 	noncoding (weak) 	-0.857257 	detail 	search 	search
TCONS_00299656 	noncoding (weak) 	-0.857102 	detail 	search 	search
TCONS_00247502 	noncoding (weak) 	-0.856849 	detail 	search 	search
TCONS_00220477 	noncoding (weak) 	-0.856844 	detail 	search 	search
TCONS_00039213 	noncoding (weak) 	-0.856802 	detail 	search 	search
TCONS_00142099 	noncoding (weak) 	-0.856255 	detail 	search 	search
TCONS_00261126 	noncoding (weak) 	-0.856169 	detail 	search 	search
TCONS_00288331 	noncoding (weak) 	-0.856168 	detail 	search 	search
TCONS_00184401 	noncoding (weak) 	-0.856148 	detail 	search 	search
TCONS_00075451 	noncoding (weak) 	-0.855789 	detail 	search 	search
TCONS_00092413 	noncoding (weak) 	-0.855611 	detail 	search 	search
TCONS_00075406 	noncoding (weak) 	-0.854796 	detail 	search 	search
TCONS_00136375 	noncoding (weak) 	-0.854637 	detail 	search 	search
TCONS_00117895 	noncoding (weak) 	-0.854563 	detail 	search 	search
TCONS_00183797 	noncoding (weak) 	-0.854485 	detail 	search 	search
TCONS_00232974 	noncoding (weak) 	-0.854136 	detail 	search 	search
TCONS_00261715 	noncoding (weak) 	-0.853937 	detail 	search 	search
TCONS_00055722 	noncoding (weak) 	-0.853798 	detail 	search 	search
TCONS_00192635 	noncoding (weak) 	-0.853706 	detail 	search 	search
TCONS_00299324 	noncoding (weak) 	-0.853673 	detail 	search 	search
TCONS_00261368 	noncoding (weak) 	-0.853641 	detail 	search 	search
TCONS_00309009 	noncoding (weak) 	-0.853625 	detail 	search 	search
TCONS_00142136 	noncoding (weak) 	-0.853299 	detail 	search 	search
TCONS_00184344 	noncoding (weak) 	-0.853284 	detail 	search 	search
TCONS_00184409 	noncoding (weak) 	-0.853237 	detail 	search 	search
TCONS_00028046 	noncoding (weak) 	-0.853046 	detail 	search 	search
TCONS_00028113 	noncoding (weak) 	-0.852751 	detail 	search 	search
TCONS_00033512 	noncoding (weak) 	-0.852339 	detail 	search 	search
TCONS_00261352 	noncoding (weak) 	-0.852321 	detail 	search 	search
TCONS_00261578 	noncoding (weak) 	-0.852217 	detail 	search 	search
TCONS_00161178 	noncoding (weak) 	-0.852131 	detail 	search 	search
TCONS_00220792 	noncoding (weak) 	-0.852037 	detail 	search 	search
TCONS_00027581 	noncoding (weak) 	-0.851992 	detail 	search 	search
TCONS_00080782 	noncoding (weak) 	-0.851882 	detail 	search 	search
TCONS_00039282 	noncoding (weak) 	-0.851719 	detail 	search 	search
TCONS_00039074 	noncoding (weak) 	-0.851641 	detail 	search 	search
TCONS_00288410 	noncoding (weak) 	-0.851328 	detail 	search 	search
TCONS_00057391 	noncoding (weak) 	-0.85104 	detail 	search 	search
TCONS_00075538 	noncoding (weak) 	-0.850977 	detail 	search 	search
TCONS_00039069 	noncoding (weak) 	-0.850889 	detail 	search 	search
TCONS_00161227 	noncoding (weak) 	-0.850803 	detail 	search 	search
TCONS_00103594 	noncoding (weak) 	-0.850585 	detail 	search 	search
TCONS_00092429 	noncoding (weak) 	-0.850578 	detail 	search 	search
TCONS_00080915 	noncoding (weak) 	-0.850528 	detail 	search 	search
TCONS_00161538 	noncoding (weak) 	-0.850477 	detail 	search 	search
TCONS_00232964 	noncoding (weak) 	-0.850372 	detail 	search 	search
TCONS_00075368 	noncoding (weak) 	-0.849534 	detail 	search 	search
TCONS_00299657 	noncoding (weak) 	-0.849465 	detail 	search 	search
TCONS_00184026 	noncoding (weak) 	-0.84924 	detail 	search 	search
TCONS_00184017 	noncoding (weak) 	-0.848949 	detail 	search 	search
TCONS_00097648 	noncoding (weak) 	-0.84881 	detail 	search 	search
TCONS_00136465 	noncoding (weak) 	-0.848801 	detail 	search 	search
TCONS_00220791 	noncoding (weak) 	-0.848681 	detail 	search 	search
TCONS_00309059 	noncoding (weak) 	-0.848637 	detail 	search 	search
TCONS_00117901 	noncoding (weak) 	-0.848448 	detail 	search 	search
TCONS_00184049 	noncoding (weak) 	-0.848359 	detail 	search 	search
TCONS_00191275 	noncoding (weak) 	-0.847938 	detail 	search 	search
TCONS_00288583 	noncoding (weak) 	-0.847845 	detail 	search 	search
TCONS_00136436 	noncoding (weak) 	-0.847721 	detail 	search 	search
TCONS_00075356 	noncoding (weak) 	-0.847639 	detail 	search 	search
TCONS_00261638 	noncoding (weak) 	-0.847543 	detail 	search 	search
TCONS_00183639 	noncoding (weak) 	-0.846978 	detail 	search 	search
TCONS_00142109 	noncoding (weak) 	-0.846887 	detail 	search 	search
TCONS_00288520 	noncoding (weak) 	-0.846743 	detail 	search 	search
TCONS_00027836 	noncoding (weak) 	-0.84664 	detail 	search 	search
TCONS_00184385 	noncoding (weak) 	-0.846238 	detail 	search 	search
TCONS_00039272 	noncoding (weak) 	-0.845928 	detail 	search 	search
TCONS_00276413 	noncoding (weak) 	-0.845845 	detail 	search 	search
TCONS_00220839 	noncoding (weak) 	-0.845679 	detail 	search 	search
TCONS_00183914 	noncoding (weak) 	-0.845669 	detail 	search 	search
TCONS_00261077 	noncoding (weak) 	-0.845621 	detail 	search 	search
TCONS_00177882 	noncoding (weak) 	-0.845501 	detail 	search 	search
TCONS_00191227 	noncoding (weak) 	-0.845218 	detail 	search 	search
TCONS_00039135 	noncoding (weak) 	-0.845023 	detail 	search 	search
TCONS_00191239 	noncoding (weak) 	-0.84468 	detail 	search 	search
TCONS_00191168 	noncoding (weak) 	-0.844339 	detail 	search 	search
TCONS_00288348 	noncoding (weak) 	-0.844286 	detail 	search 	search
TCONS_00247267 	noncoding (weak) 	-0.844279 	detail 	search 	search
TCONS_00028056 	noncoding (weak) 	-0.844204 	detail 	search 	search
TCONS_00136371 	noncoding (weak) 	-0.84392 	detail 	search 	search
TCONS_00028088 	noncoding (weak) 	-0.843811 	detail 	search 	search
TCONS_00194926 	noncoding (weak) 	-0.843756 	detail 	search 	search
TCONS_00089807 	noncoding (weak) 	-0.843597 	detail 	search 	search
TCONS_00220572 	noncoding (weak) 	-0.843519 	detail 	search 	search
TCONS_00117833 	noncoding (weak) 	-0.84349 	detail 	search 	search
TCONS_00299608 	noncoding (weak) 	-0.843091 	detail 	search 	search
TCONS_00247382 	noncoding (weak) 	-0.842732 	detail 	search 	search
TCONS_00220628 	noncoding (weak) 	-0.842484 	detail 	search 	search
TCONS_00247648 	noncoding (weak) 	-0.842443 	detail 	search 	search
TCONS_00183645 	noncoding (weak) 	-0.842431 	detail 	search 	search
TCONS_00142149 	noncoding (weak) 	-0.842255 	detail 	search 	search
TCONS_00033510 	noncoding (weak) 	-0.842234 	detail 	search 	search
TCONS_00299762 	noncoding (weak) 	-0.842201 	detail 	search 	search
TCONS_00075515 	noncoding (weak) 	-0.841997 	detail 	search 	search
TCONS_00220849 	noncoding (weak) 	-0.841557 	detail 	search 	search
TCONS_00142016 	noncoding (weak) 	-0.84149 	detail 	search 	search
TCONS_00247612 	noncoding (weak) 	-0.841437 	detail 	search 	search
TCONS_00068370 	noncoding (weak) 	-0.841409 	detail 	search 	search
TCONS_00220695 	noncoding (weak) 	-0.841408 	detail 	search 	search
TCONS_00261296 	noncoding (weak) 	-0.84137 	detail 	search 	search
TCONS_00183705 	noncoding (weak) 	-0.84084 	detail 	search 	search
TCONS_00276611 	noncoding (weak) 	-0.840772 	detail 	search 	search
TCONS_00043889 	noncoding (weak) 	-0.840726 	detail 	search 	search
TCONS_00039178 	noncoding (weak) 	-0.840503 	detail 	search 	search
TCONS_00276465 	noncoding (weak) 	-0.839961 	detail 	search 	search
TCONS_00191210 	noncoding (weak) 	-0.839943 	detail 	search 	search
TCONS_00247368 	noncoding (weak) 	-0.839742 	detail 	search 	search
TCONS_00201910 	noncoding (weak) 	-0.839695 	detail 	search 	search
TCONS_00075558 	noncoding (weak) 	-0.839237 	detail 	search 	search
TCONS_00184013 	noncoding (weak) 	-0.839103 	detail 	search 	search
TCONS_00261147 	noncoding (weak) 	-0.838873 	detail 	search 	search
TCONS_00232901 	noncoding (weak) 	-0.838808 	detail 	search 	search
TCONS_00089806 	noncoding (weak) 	-0.838722 	detail 	search 	search
TCONS_00247593 	noncoding (weak) 	-0.838709 	detail 	search 	search
TCONS_00299720 	noncoding (weak) 	-0.838452 	detail 	search 	search
TCONS_00039322 	noncoding (weak) 	-0.838451 	detail 	search 	search
TCONS_00027660 	noncoding (weak) 	-0.838112 	detail 	search 	search
TCONS_00309042 	noncoding (weak) 	-0.838046 	detail 	search 	search
TCONS_00092408 	noncoding (weak) 	-0.837648 	detail 	search 	search
TCONS_00184110 	noncoding (weak) 	-0.837251 	detail 	search 	search
TCONS_00075337 	noncoding (weak) 	-0.837195 	detail 	search 	search
TCONS_00276674 	noncoding (weak) 	-0.83714 	detail 	search 	search
TCONS_00247617 	noncoding (weak) 	-0.837129 	detail 	search 	search
TCONS_00201905 	noncoding (weak) 	-0.837041 	detail 	search 	search
TCONS_00038983 	noncoding (weak) 	-0.836897 	detail 	search 	search
TCONS_00261311 	noncoding (weak) 	-0.836831 	detail 	search 	search
TCONS_00027549 	noncoding (weak) 	-0.836656 	detail 	search 	search
TCONS_00191256 	noncoding (weak) 	-0.836261 	detail 	search 	search
TCONS_00027683 	noncoding (weak) 	-0.836254 	detail 	search 	search
TCONS_00039218 	noncoding (weak) 	-0.83624 	detail 	search 	search
TCONS_00247275 	noncoding (weak) 	-0.836214 	detail 	search 	search
TCONS_00288371 	noncoding (weak) 	-0.835831 	detail 	search 	search
TCONS_00184268 	noncoding (weak) 	-0.835778 	detail 	search 	search
TCONS_00080988 	noncoding (weak) 	-0.83565 	detail 	search 	search
TCONS_00183653 	noncoding (weak) 	-0.8355 	detail 	search 	search
TCONS_00136478 	noncoding (weak) 	-0.834927 	detail 	search 	search
TCONS_00309093 	noncoding (weak) 	-0.834498 	detail 	search 	search
TCONS_00027527 	noncoding (weak) 	-0.834422 	detail 	search 	search
TCONS_00114878 	noncoding (weak) 	-0.834219 	detail 	search 	search
TCONS_00299611 	noncoding (weak) 	-0.8342 	detail 	search 	search
TCONS_00039065 	noncoding (weak) 	-0.834137 	detail 	search 	search
TCONS_00024682 	noncoding (weak) 	-0.833972 	detail 	search 	search
TCONS_00075402 	noncoding (weak) 	-0.833843 	detail 	search 	search
TCONS_00183650 	noncoding (weak) 	-0.833625 	detail 	search 	search
TCONS_00191258 	noncoding (weak) 	-0.83357 	detail 	search 	search
TCONS_00039310 	noncoding (weak) 	-0.833406 	detail 	search 	search
TCONS_00261498 	noncoding (weak) 	-0.833395 	detail 	search 	search
TCONS_00295653 	noncoding (weak) 	-0.833356 	detail 	search 	search
TCONS_00288491 	noncoding (weak) 	-0.832465 	detail 	search 	search
TCONS_00261086 	noncoding (weak) 	-0.832415 	detail 	search 	search
TCONS_00220533 	noncoding (weak) 	-0.832392 	detail 	search 	search
TCONS_00167509 	noncoding (weak) 	-0.832163 	detail 	search 	search
TCONS_00220746 	noncoding (weak) 	-0.831972 	detail 	search 	search
TCONS_00201884 	noncoding (weak) 	-0.831925 	detail 	search 	search
TCONS_00080740 	noncoding (weak) 	-0.831686 	detail 	search 	search
TCONS_00039006 	noncoding (weak) 	-0.831411 	detail 	search 	search
TCONS_00184370 	noncoding (weak) 	-0.831296 	detail 	search 	search
TCONS_00057394 	noncoding (weak) 	-0.831093 	detail 	search 	search
TCONS_00261032 	noncoding (weak) 	-0.831007 	detail 	search 	search
TCONS_00027646 	noncoding (weak) 	-0.830658 	detail 	search 	search
TCONS_00184309 	noncoding (weak) 	-0.830323 	detail 	search 	search
TCONS_00136392 	noncoding (weak) 	-0.830233 	detail 	search 	search
TCONS_00057498 	noncoding (weak) 	-0.830228 	detail 	search 	search
TCONS_00117878 	noncoding (weak) 	-0.830206 	detail 	search 	search
TCONS_00220553 	noncoding (weak) 	-0.83019 	detail 	search 	search
TCONS_00173073 	noncoding (weak) 	-0.830111 	detail 	search 	search
TCONS_00220457 	noncoding (weak) 	-0.830036 	detail 	search 	search
TCONS_00024683 	noncoding (weak) 	-0.829732 	detail 	search 	search
TCONS_00191304 	noncoding (weak) 	-0.829702 	detail 	search 	search
TCONS_00027636 	noncoding (weak) 	-0.829443 	detail 	search 	search
TCONS_00299417 	noncoding (weak) 	-0.829021 	detail 	search 	search
TCONS_00183680 	noncoding (weak) 	-0.828429 	detail 	search 	search
TCONS_00299357 	noncoding (weak) 	-0.828271 	detail 	search 	search
TCONS_00276619 	noncoding (weak) 	-0.828265 	detail 	search 	search
TCONS_00142097 	noncoding (weak) 	-0.828245 	detail 	search 	search
TCONS_00183732 	noncoding (weak) 	-0.828159 	detail 	search 	search
TCONS_00261547 	noncoding (weak) 	-0.828127 	detail 	search 	search
TCONS_00117856 	noncoding (weak) 	-0.82809 	detail 	search 	search
TCONS_00033511 	noncoding (weak) 	-0.827849 	detail 	search 	search
TCONS_00247601 	noncoding (weak) 	-0.827835 	detail 	search 	search
TCONS_00232898 	noncoding (weak) 	-0.827799 	detail 	search 	search
TCONS_00028039 	noncoding (weak) 	-0.827713 	detail 	search 	search
TCONS_00092510 	noncoding (weak) 	-0.827579 	detail 	search 	search
TCONS_00027901 	noncoding (weak) 	-0.827487 	detail 	search 	search
TCONS_00299652 	noncoding (weak) 	-0.827072 	detail 	search 	search
TCONS_00281058 	noncoding (weak) 	-0.826985 	detail 	search 	search
TCONS_00117791 	noncoding (weak) 	-0.826949 	detail 	search 	search
TCONS_00247608 	noncoding (weak) 	-0.826746 	detail 	search 	search
TCONS_00092385 	noncoding (weak) 	-0.826536 	detail 	search 	search
TCONS_00247619 	noncoding (weak) 	-0.826519 	detail 	search 	search
TCONS_00201865 	noncoding (weak) 	-0.82609 	detail 	search 	search
TCONS_00201163 	noncoding (weak) 	-0.826013 	detail 	search 	search
TCONS_00080913 	noncoding (weak) 	-0.825933 	detail 	search 	search
TCONS_00035609 	noncoding (weak) 	-0.82593 	detail 	search 	search
TCONS_00184343 	noncoding (weak) 	-0.825837 	detail 	search 	search
TCONS_00299452 	noncoding (weak) 	-0.825791 	detail 	search 	search
TCONS_00003354 	noncoding (weak) 	-0.825526 	detail 	search 	search
TCONS_00299446 	noncoding (weak) 	-0.825229 	detail 	search 	search
TCONS_00191188 	noncoding (weak) 	-0.825107 	detail 	search 	search
TCONS_00183667 	noncoding (weak) 	-0.824979 	detail 	search 	search
TCONS_00183802 	noncoding (weak) 	-0.824734 	detail 	search 	search
TCONS_00261610 	noncoding (weak) 	-0.824338 	detail 	search 	search
TCONS_00021159 	noncoding (weak) 	-0.824234 	detail 	search 	search
TCONS_00027731 	noncoding (weak) 	-0.823935 	detail 	search 	search
TCONS_00027828 	noncoding (weak) 	-0.823908 	detail 	search 	search
TCONS_00288532 	noncoding (weak) 	-0.823817 	detail 	search 	search
TCONS_00142173 	noncoding (weak) 	-0.822734 	detail 	search 	search
TCONS_00183704 	noncoding (weak) 	-0.8226 	detail 	search 	search
TCONS_00089808 	noncoding (weak) 	-0.822528 	detail 	search 	search
TCONS_00220526 	noncoding (weak) 	-0.822443 	detail 	search 	search
TCONS_00057399 	noncoding (weak) 	-0.822117 	detail 	search 	search
TCONS_00194955 	noncoding (weak) 	-0.821942 	detail 	search 	search
TCONS_00299542 	noncoding (weak) 	-0.821719 	detail 	search 	search
TCONS_00075366 	noncoding (weak) 	-0.821572 	detail 	search 	search
TCONS_00183729 	noncoding (weak) 	-0.821392 	detail 	search 	search
TCONS_00247570 	noncoding (weak) 	-0.82079 	detail 	search 	search
TCONS_00039309 	noncoding (weak) 	-0.819592 	detail 	search 	search
TCONS_00117831 	noncoding (weak) 	-0.819584 	detail 	search 	search
TCONS_00276570 	noncoding (weak) 	-0.819285 	detail 	search 	search
TCONS_00092357 	noncoding (weak) 	-0.818568 	detail 	search 	search
TCONS_00309200 	noncoding (weak) 	-0.818398 	detail 	search 	search
TCONS_00247496 	noncoding (weak) 	-0.818105 	detail 	search 	search
TCONS_00167960 	noncoding (weak) 	-0.817911 	detail 	search 	search
TCONS_00039325 	noncoding (weak) 	-0.817775 	detail 	search 	search
TCONS_00232911 	noncoding (weak) 	-0.817772 	detail 	search 	search
TCONS_00299455 	noncoding (weak) 	-0.817585 	detail 	search 	search
TCONS_00276483 	noncoding (weak) 	-0.817246 	detail 	search 	search
TCONS_00184243 	noncoding (weak) 	-0.81705 	detail 	search 	search
TCONS_00226502 	noncoding (weak) 	-0.816888 	detail 	search 	search
TCONS_00085354 	noncoding (weak) 	-0.815291 	detail 	search 	search
TCONS_00092370 	noncoding (weak) 	-0.81518 	detail 	search 	search
TCONS_00232935 	noncoding (weak) 	-0.815033 	detail 	search 	search
TCONS_00075427 	noncoding (weak) 	-0.814981 	detail 	search 	search
TCONS_00288342 	noncoding (weak) 	-0.814945 	detail 	search 	search
TCONS_00232953 	noncoding (weak) 	-0.814891 	detail 	search 	search
TCONS_00299728 	noncoding (weak) 	-0.814775 	detail 	search 	search
TCONS_00247574 	noncoding (weak) 	-0.814741 	detail 	search 	search
TCONS_00220566 	noncoding (weak) 	-0.814641 	detail 	search 	search
TCONS_00136488 	noncoding (weak) 	-0.814576 	detail 	search 	search
TCONS_00136382 	noncoding (weak) 	-0.814167 	detail 	search 	search
TCONS_00032702 	noncoding (weak) 	-0.813922 	detail 	search 	search
TCONS_00136493 	noncoding (weak) 	-0.813835 	detail 	search 	search
TCONS_00220670 	noncoding (weak) 	-0.813474 	detail 	search 	search
TCONS_00288502 	noncoding (weak) 	-0.812994 	detail 	search 	search
TCONS_00057481 	noncoding (weak) 	-0.812509 	detail 	search 	search
TCONS_00142104 	noncoding (weak) 	-0.812476 	detail 	search 	search
TCONS_00238571 	noncoding (weak) 	-0.812306 	detail 	search 	search
TCONS_00191165 	noncoding (weak) 	-0.812233 	detail 	search 	search
TCONS_00168321 	noncoding (weak) 	-0.811872 	detail 	search 	search
TCONS_00232973 	noncoding (weak) 	-0.811556 	detail 	search 	search
TCONS_00083985 	noncoding (weak) 	-0.811499 	detail 	search 	search
TCONS_00288578 	noncoding (weak) 	-0.811446 	detail 	search 	search
TCONS_00028013 	noncoding (weak) 	-0.811417 	detail 	search 	search
TCONS_00308990 	noncoding (weak) 	-0.811337 	detail 	search 	search
TCONS_00240740 	noncoding (weak) 	-0.81111 	detail 	search 	search
TCONS_00232918 	noncoding (weak) 	-0.810961 	detail 	search 	search
TCONS_00186173 	noncoding (weak) 	-0.81087 	detail 	search 	search
TCONS_00184232 	noncoding (weak) 	-0.810626 	detail 	search 	search
TCONS_00136378 	noncoding (weak) 	-0.8106 	detail 	search 	search
TCONS_00039354 	noncoding (weak) 	-0.810013 	detail 	search 	search
TCONS_00161258 	noncoding (weak) 	-0.809587 	detail 	search 	search
TCONS_00184291 	noncoding (weak) 	-0.809574 	detail 	search 	search
TCONS_00261315 	noncoding (weak) 	-0.809481 	detail 	search 	search
TCONS_00039333 	noncoding (weak) 	-0.809313 	detail 	search 	search
TCONS_00299730 	noncoding (weak) 	-0.809152 	detail 	search 	search
TCONS_00117861 	noncoding (weak) 	-0.808718 	detail 	search 	search
TCONS_00299441 	noncoding (weak) 	-0.808667 	detail 	search 	search
TCONS_00191251 	noncoding (weak) 	-0.808615 	detail 	search 	search
TCONS_00183690 	noncoding (weak) 	-0.808577 	detail 	search 	search
TCONS_00184029 	noncoding (weak) 	-0.808157 	detail 	search 	search
TCONS_00308996 	noncoding (weak) 	-0.807983 	detail 	search 	search
TCONS_00184381 	noncoding (weak) 	-0.807878 	detail 	search 	search
TCONS_00288529 	noncoding (weak) 	-0.807334 	detail 	search 	search
TCONS_00220860 	noncoding (weak) 	-0.806842 	detail 	search 	search
TCONS_00276641 	noncoding (weak) 	-0.806748 	detail 	search 	search
TCONS_00136481 	noncoding (weak) 	-0.806354 	detail 	search 	search
TCONS_00261273 	noncoding (weak) 	-0.805964 	detail 	search 	search
TCONS_00057587 	noncoding (weak) 	-0.80578 	detail 	search 	search
TCONS_00007881 	noncoding (weak) 	-0.805536 	detail 	search 	search
TCONS_00052094 	noncoding (weak) 	-0.805428 	detail 	search 	search
TCONS_00065955 	noncoding (weak) 	-0.805143 	detail 	search 	search
TCONS_00038984 	noncoding (weak) 	-0.805141 	detail 	search 	search
TCONS_00039254 	noncoding (weak) 	-0.804881 	detail 	search 	search
TCONS_00028552 	noncoding (weak) 	-0.804756 	detail 	search 	search
TCONS_00136438 	noncoding (weak) 	-0.804586 	detail 	search 	search
TCONS_00029392 	noncoding (weak) 	-0.804566 	detail 	search 	search
TCONS_00103583 	noncoding (weak) 	-0.804062 	detail 	search 	search
TCONS_00261469 	noncoding (weak) 	-0.804034 	detail 	search 	search
TCONS_00220677 	noncoding (weak) 	-0.803908 	detail 	search 	search
TCONS_00027888 	noncoding (weak) 	-0.80378 	detail 	search 	search
TCONS_00136490 	noncoding (weak) 	-0.803655 	detail 	search 	search
TCONS_00184379 	noncoding (weak) 	-0.80363 	detail 	search 	search
TCONS_00220681 	noncoding (weak) 	-0.803448 	detail 	search 	search
TCONS_00220594 	noncoding (weak) 	-0.803408 	detail 	search 	search
TCONS_00139127 	noncoding (weak) 	-0.802902 	detail 	search 	search
TCONS_00309113 	noncoding (weak) 	-0.802651 	detail 	search 	search
TCONS_00142108 	noncoding (weak) 	-0.802358 	detail 	search 	search
TCONS_00276612 	noncoding (weak) 	-0.802346 	detail 	search 	search
TCONS_00075526 	noncoding (weak) 	-0.80224 	detail 	search 	search
TCONS_00201892 	noncoding (weak) 	-0.802211 	detail 	search 	search
TCONS_00103661 	noncoding (weak) 	-0.80174 	detail 	search 	search
TCONS_00027564 	noncoding (weak) 	-0.801733 	detail 	search 	search
TCONS_00201857 	noncoding (weak) 	-0.801438 	detail 	search 	search
TCONS_00039033 	noncoding (weak) 	-0.801344 	detail 	search 	search
TCONS_00183689 	noncoding (weak) 	-0.800991 	detail 	search 	search
TCONS_00299589 	noncoding (weak) 	-0.800558 	detail 	search 	search
TCONS_00201853 	noncoding (weak) 	-0.800521 	detail 	search 	search
TCONS_00161203 	noncoding (weak) 	-0.800446 	detail 	search 	search
TCONS_00247386 	noncoding (weak) 	-0.800437 	detail 	search 	search
TCONS_00184340 	noncoding (weak) 	-0.80035 	detail 	search 	search
TCONS_00075563 	noncoding (weak) 	-0.800167 	detail 	search 	search
TCONS_00288332 	noncoding (weak) 	-0.799824 	detail 	search 	search
TCONS_00184066 	noncoding (weak) 	-0.799143 	detail 	search 	search
TCONS_00039258 	noncoding (weak) 	-0.79907 	detail 	search 	search
TCONS_00075576 	noncoding (weak) 	-0.798799 	detail 	search 	search
TCONS_00220673 	noncoding (weak) 	-0.798784 	detail 	search 	search
TCONS_00261682 	noncoding (weak) 	-0.798712 	detail 	search 	search
TCONS_00142145 	noncoding (weak) 	-0.798593 	detail 	search 	search
TCONS_00075433 	noncoding (weak) 	-0.797837 	detail 	search 	search
TCONS_00254203 	noncoding (weak) 	-0.797391 	detail 	search 	search
TCONS_00288322 	noncoding (weak) 	-0.796708 	detail 	search 	search
TCONS_00183733 	noncoding (weak) 	-0.79668 	detail 	search 	search
TCONS_00184270 	noncoding (weak) 	-0.796584 	detail 	search 	search
TCONS_00183698 	noncoding (weak) 	-0.796472 	detail 	search 	search
TCONS_00260492 	noncoding (weak) 	-0.795848 	detail 	search 	search
TCONS_00057610 	noncoding (weak) 	-0.795436 	detail 	search 	search
TCONS_00276670 	noncoding (weak) 	-0.795283 	detail 	search 	search
TCONS_00080914 	noncoding (weak) 	-0.795268 	detail 	search 	search
TCONS_00290868 	noncoding (weak) 	-0.793585 	detail 	search 	search
TCONS_00027736 	noncoding (weak) 	-0.793089 	detail 	search 	search
TCONS_00247466 	noncoding (weak) 	-0.792965 	detail 	search 	search
TCONS_00276688 	noncoding (weak) 	-0.792868 	detail 	search 	search
TCONS_00299631 	noncoding (weak) 	-0.792839 	detail 	search 	search
TCONS_00261487 	noncoding (weak) 	-0.792676 	detail 	search 	search
TCONS_00194918 	noncoding (weak) 	-0.79264 	detail 	search 	search
TCONS_00309029 	noncoding (weak) 	-0.792496 	detail 	search 	search
TCONS_00261588 	noncoding (weak) 	-0.792474 	detail 	search 	search
TCONS_00184415 	noncoding (weak) 	-0.792244 	detail 	search 	search
TCONS_00233010 	noncoding (weak) 	-0.792044 	detail 	search 	search
TCONS_00027696 	noncoding (weak) 	-0.79192 	detail 	search 	search
TCONS_00101868 	noncoding (weak) 	-0.791412 	detail 	search 	search
TCONS_00028064 	noncoding (weak) 	-0.79098 	detail 	search 	search
TCONS_00075410 	noncoding (weak) 	-0.790663 	detail 	search 	search
TCONS_00092384 	noncoding (weak) 	-0.790482 	detail 	search 	search
TCONS_00220610 	noncoding (weak) 	-0.790482 	detail 	search 	search
TCONS_00261684 	noncoding (weak) 	-0.790469 	detail 	search 	search
TCONS_00184043 	noncoding (weak) 	-0.789974 	detail 	search 	search
TCONS_00103680 	noncoding (weak) 	-0.789667 	detail 	search 	search
TCONS_00288478 	noncoding (weak) 	-0.789339 	detail 	search 	search
TCONS_00247587 	noncoding (weak) 	-0.789142 	detail 	search 	search
TCONS_00027835 	noncoding (weak) 	-0.789121 	detail 	search 	search
TCONS_00184000 	noncoding (weak) 	-0.788996 	detail 	search 	search
TCONS_00027762 	noncoding (weak) 	-0.788215 	detail 	search 	search
TCONS_00183917 	noncoding (weak) 	-0.788152 	detail 	search 	search
TCONS_00075421 	noncoding (weak) 	-0.788011 	detail 	search 	search
TCONS_00039010 	noncoding (weak) 	-0.78785 	detail 	search 	search
TCONS_00136518 	noncoding (weak) 	-0.787811 	detail 	search 	search
TCONS_00299731 	noncoding (weak) 	-0.787681 	detail 	search 	search
TCONS_00309076 	noncoding (weak) 	-0.787594 	detail 	search 	search
TCONS_00261084 	noncoding (weak) 	-0.787574 	detail 	search 	search
TCONS_00288320 	noncoding (weak) 	-0.787552 	detail 	search 	search
TCONS_00133896 	noncoding (weak) 	-0.787326 	detail 	search 	search
TCONS_00183740 	noncoding (weak) 	-0.787101 	detail 	search 	search
TCONS_00183993 	noncoding (weak) 	-0.78693 	detail 	search 	search
TCONS_00276539 	noncoding (weak) 	-0.786884 	detail 	search 	search
TCONS_00027827 	noncoding (weak) 	-0.786641 	detail 	search 	search
