ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00319141 	noncoding (weak) 	-0.949498 	detail 	search 	search
TCONS_00319150 	noncoding (weak) 	-0.949386 	detail 	search 	search
TCONS_00086551 	noncoding (weak) 	-0.949247 	detail 	search 	search
TCONS_00263701 	noncoding (weak) 	-0.9492 	detail 	search 	search
TCONS_00319425 	noncoding (weak) 	-0.949188 	detail 	search 	search
TCONS_00042229 	noncoding (weak) 	-0.949186 	detail 	search 	search
TCONS_00307092 	noncoding (weak) 	-0.949112 	detail 	search 	search
TCONS_00098756 	noncoding (weak) 	-0.949029 	detail 	search 	search
TCONS_00248535 	noncoding (weak) 	-0.948701 	detail 	search 	search
TCONS_00029660 	noncoding (weak) 	-0.94869 	detail 	search 	search
TCONS_00086583 	noncoding (weak) 	-0.948623 	detail 	search 	search
TCONS_00248810 	noncoding (weak) 	-0.948601 	detail 	search 	search
TCONS_00235512 	noncoding (weak) 	-0.948543 	detail 	search 	search
TCONS_00029931 	noncoding (weak) 	-0.948539 	detail 	search 	search
TCONS_00086529 	noncoding (weak) 	-0.948452 	detail 	search 	search
TCONS_00294509 	noncoding (weak) 	-0.948422 	detail 	search 	search
TCONS_00222774 	noncoding (weak) 	-0.948376 	detail 	search 	search
TCONS_00235501 	noncoding (weak) 	-0.948327 	detail 	search 	search
TCONS_00097727 	noncoding (weak) 	-0.948288 	detail 	search 	search
TCONS_00257300 	noncoding (weak) 	-0.948219 	detail 	search 	search
TCONS_00278229 	noncoding (weak) 	-0.948163 	detail 	search 	search
TCONS_00196824 	noncoding (weak) 	-0.948004 	detail 	search 	search
TCONS_00263980 	noncoding (weak) 	-0.947937 	detail 	search 	search
TCONS_00061621 	noncoding (weak) 	-0.947821 	detail 	search 	search
TCONS_00294671 	noncoding (weak) 	-0.947783 	detail 	search 	search
TCONS_00268423 	noncoding (weak) 	-0.947689 	detail 	search 	search
TCONS_00196572 	noncoding (weak) 	-0.947661 	detail 	search 	search
TCONS_00319082 	noncoding (weak) 	-0.947508 	detail 	search 	search
TCONS_00263972 	noncoding (weak) 	-0.947434 	detail 	search 	search
TCONS_00278870 	noncoding (weak) 	-0.947423 	detail 	search 	search
TCONS_00151500 	noncoding (weak) 	-0.947301 	detail 	search 	search
TCONS_00145543 	noncoding (weak) 	-0.947219 	detail 	search 	search
TCONS_00278283 	noncoding (weak) 	-0.947215 	detail 	search 	search
TCONS_00042087 	noncoding (weak) 	-0.947059 	detail 	search 	search
TCONS_00030254 	noncoding (weak) 	-0.946998 	detail 	search 	search
TCONS_00318921 	noncoding (weak) 	-0.94687 	detail 	search 	search
TCONS_00224823 	noncoding (weak) 	-0.946757 	detail 	search 	search
TCONS_00294506 	noncoding (weak) 	-0.946703 	detail 	search 	search
TCONS_00042015 	noncoding (weak) 	-0.946681 	detail 	search 	search
TCONS_00125783 	noncoding (weak) 	-0.946428 	detail 	search 	search
TCONS_00145444 	noncoding (weak) 	-0.946158 	detail 	search 	search
TCONS_00307478 	noncoding (weak) 	-0.946122 	detail 	search 	search
TCONS_00307221 	noncoding (weak) 	-0.946117 	detail 	search 	search
TCONS_00235410 	noncoding (weak) 	-0.945949 	detail 	search 	search
TCONS_00278612 	noncoding (weak) 	-0.945912 	detail 	search 	search
TCONS_00307108 	noncoding (weak) 	-0.945863 	detail 	search 	search
TCONS_00042071 	noncoding (weak) 	-0.945761 	detail 	search 	search
TCONS_00139983 	noncoding (weak) 	-0.945748 	detail 	search 	search
TCONS_00208182 	noncoding (weak) 	-0.945569 	detail 	search 	search
TCONS_00030215 	noncoding (weak) 	-0.945566 	detail 	search 	search
TCONS_00278522 	noncoding (weak) 	-0.945457 	detail 	search 	search
TCONS_00307142 	noncoding (weak) 	-0.945402 	detail 	search 	search
TCONS_00083368 	noncoding (weak) 	-0.945275 	detail 	search 	search
TCONS_00145515 	noncoding (weak) 	-0.944928 	detail 	search 	search
TCONS_00098758 	noncoding (weak) 	-0.944721 	detail 	search 	search
TCONS_00319279 	noncoding (weak) 	-0.944672 	detail 	search 	search
TCONS_00208145 	noncoding (weak) 	-0.944508 	detail 	search 	search
TCONS_00196614 	noncoding (weak) 	-0.944378 	detail 	search 	search
TCONS_00029858 	noncoding (weak) 	-0.944192 	detail 	search 	search
TCONS_00294541 	noncoding (weak) 	-0.944172 	detail 	search 	search
TCONS_00294565 	noncoding (weak) 	-0.944158 	detail 	search 	search
TCONS_00278805 	noncoding (weak) 	-0.944087 	detail 	search 	search
TCONS_00204078 	noncoding (weak) 	-0.94386 	detail 	search 	search
TCONS_00148422 	noncoding (weak) 	-0.943794 	detail 	search 	search
TCONS_00026651 	noncoding (weak) 	-0.943752 	detail 	search 	search
TCONS_00319189 	noncoding (weak) 	-0.9437 	detail 	search 	search
TCONS_00086606 	noncoding (weak) 	-0.943608 	detail 	search 	search
TCONS_00196650 	noncoding (weak) 	-0.943414 	detail 	search 	search
TCONS_00307476 	noncoding (weak) 	-0.943264 	detail 	search 	search
TCONS_00172805 	noncoding (weak) 	-0.943192 	detail 	search 	search
TCONS_00172176 	noncoding (weak) 	-0.943127 	detail 	search 	search
TCONS_00008769 	noncoding (weak) 	-0.943118 	detail 	search 	search
TCONS_00080708 	noncoding (weak) 	-0.943082 	detail 	search 	search
TCONS_00030049 	noncoding (weak) 	-0.94306 	detail 	search 	search
TCONS_00145603 	noncoding (weak) 	-0.942995 	detail 	search 	search
TCONS_00172155 	noncoding (weak) 	-0.942961 	detail 	search 	search
TCONS_00042062 	noncoding (weak) 	-0.942822 	detail 	search 	search
TCONS_00042031 	noncoding (weak) 	-0.942603 	detail 	search 	search
TCONS_00117456 	noncoding (weak) 	-0.942546 	detail 	search 	search
TCONS_00263994 	noncoding (weak) 	-0.942316 	detail 	search 	search
TCONS_00235521 	noncoding (weak) 	-0.942262 	detail 	search 	search
TCONS_00294595 	noncoding (weak) 	-0.942145 	detail 	search 	search
TCONS_00278696 	noncoding (weak) 	-0.942131 	detail 	search 	search
TCONS_00145549 	noncoding (weak) 	-0.942113 	detail 	search 	search
TCONS_00319288 	noncoding (weak) 	-0.942091 	detail 	search 	search
TCONS_00174269 	noncoding (weak) 	-0.942044 	detail 	search 	search
TCONS_00278471 	noncoding (weak) 	-0.941982 	detail 	search 	search
TCONS_00264397 	noncoding (weak) 	-0.941963 	detail 	search 	search
TCONS_00080934 	noncoding (weak) 	-0.941846 	detail 	search 	search
TCONS_00204081 	noncoding (weak) 	-0.941622 	detail 	search 	search
TCONS_00278221 	noncoding (weak) 	-0.941491 	detail 	search 	search
TCONS_00030002 	noncoding (weak) 	-0.941476 	detail 	search 	search
TCONS_00278321 	noncoding (weak) 	-0.941458 	detail 	search 	search
TCONS_00294507 	noncoding (weak) 	-0.941247 	detail 	search 	search
TCONS_00319297 	noncoding (weak) 	-0.941169 	detail 	search 	search
TCONS_00327927 	noncoding (weak) 	-0.94107 	detail 	search 	search
TCONS_00263975 	noncoding (weak) 	-0.941044 	detail 	search 	search
TCONS_00030206 	noncoding (weak) 	-0.940852 	detail 	search 	search
TCONS_00319319 	noncoding (weak) 	-0.940489 	detail 	search 	search
TCONS_00080732 	noncoding (weak) 	-0.940486 	detail 	search 	search
TCONS_00086354 	noncoding (weak) 	-0.940373 	detail 	search 	search
TCONS_00248695 	noncoding (weak) 	-0.940339 	detail 	search 	search
TCONS_00262513 	noncoding (weak) 	-0.94023 	detail 	search 	search
TCONS_00204230 	noncoding (weak) 	-0.940173 	detail 	search 	search
TCONS_00029746 	noncoding (weak) 	-0.939996 	detail 	search 	search
TCONS_00196142 	noncoding (weak) 	-0.939939 	detail 	search 	search
TCONS_00329343 	noncoding (weak) 	-0.939895 	detail 	search 	search
TCONS_00235369 	noncoding (weak) 	-0.939761 	detail 	search 	search
TCONS_00248648 	noncoding (weak) 	-0.939584 	detail 	search 	search
TCONS_00278617 	noncoding (weak) 	-0.939465 	detail 	search 	search
TCONS_00308075 	noncoding (weak) 	-0.939429 	detail 	search 	search
TCONS_00088562 	noncoding (weak) 	-0.939126 	detail 	search 	search
TCONS_00042073 	noncoding (weak) 	-0.939087 	detail 	search 	search
TCONS_00109726 	noncoding (weak) 	-0.938969 	detail 	search 	search
TCONS_00151592 	noncoding (weak) 	-0.938844 	detail 	search 	search
TCONS_00278181 	noncoding (weak) 	-0.938806 	detail 	search 	search
TCONS_00041954 	noncoding (weak) 	-0.938659 	detail 	search 	search
TCONS_00156133 	noncoding (weak) 	-0.938648 	detail 	search 	search
TCONS_00215631 	noncoding (weak) 	-0.938579 	detail 	search 	search
TCONS_00307310 	noncoding (weak) 	-0.93852 	detail 	search 	search
TCONS_00029868 	noncoding (weak) 	-0.938435 	detail 	search 	search
TCONS_00307451 	noncoding (weak) 	-0.938409 	detail 	search 	search
TCONS_00264027 	noncoding (weak) 	-0.938173 	detail 	search 	search
TCONS_00269228 	noncoding (weak) 	-0.938152 	detail 	search 	search
TCONS_00221823 	noncoding (weak) 	-0.938089 	detail 	search 	search
TCONS_00303178 	noncoding (weak) 	-0.938037 	detail 	search 	search
TCONS_00110641 	noncoding (weak) 	-0.937834 	detail 	search 	search
TCONS_00319325 	noncoding (weak) 	-0.937818 	detail 	search 	search
TCONS_00172168 	noncoding (weak) 	-0.937597 	detail 	search 	search
TCONS_00263948 	noncoding (weak) 	-0.937488 	detail 	search 	search
TCONS_00235489 	noncoding (weak) 	-0.937257 	detail 	search 	search
TCONS_00235544 	noncoding (weak) 	-0.937246 	detail 	search 	search
TCONS_00110704 	noncoding (weak) 	-0.937222 	detail 	search 	search
TCONS_00196841 	noncoding (weak) 	-0.937211 	detail 	search 	search
TCONS_00231710 	noncoding (weak) 	-0.937133 	detail 	search 	search
TCONS_00329426 	noncoding (weak) 	-0.937068 	detail 	search 	search
TCONS_00250043 	noncoding (weak) 	-0.93703 	detail 	search 	search
TCONS_00264067 	noncoding (weak) 	-0.936994 	detail 	search 	search
TCONS_00204153 	noncoding (weak) 	-0.93692 	detail 	search 	search
TCONS_00196549 	noncoding (weak) 	-0.936574 	detail 	search 	search
TCONS_00307311 	noncoding (weak) 	-0.93633 	detail 	search 	search
TCONS_00110685 	noncoding (weak) 	-0.936187 	detail 	search 	search
TCONS_00151590 	noncoding (weak) 	-0.9361 	detail 	search 	search
TCONS_00263779 	noncoding (weak) 	-0.935992 	detail 	search 	search
TCONS_00041934 	noncoding (weak) 	-0.935826 	detail 	search 	search
TCONS_00248770 	noncoding (weak) 	-0.935815 	detail 	search 	search
TCONS_00086406 	noncoding (weak) 	-0.935764 	detail 	search 	search
TCONS_00061580 	noncoding (weak) 	-0.935698 	detail 	search 	search
TCONS_00250045 	noncoding (weak) 	-0.935627 	detail 	search 	search
TCONS_00080707 	noncoding (weak) 	-0.9356 	detail 	search 	search
TCONS_00029841 	noncoding (weak) 	-0.93554 	detail 	search 	search
TCONS_00215675 	noncoding (weak) 	-0.935448 	detail 	search 	search
TCONS_00196120 	noncoding (weak) 	-0.935385 	detail 	search 	search
TCONS_00125823 	noncoding (weak) 	-0.935331 	detail 	search 	search
TCONS_00030026 	noncoding (weak) 	-0.935289 	detail 	search 	search
TCONS_00196522 	noncoding (weak) 	-0.935208 	detail 	search 	search
TCONS_00085903 	noncoding (weak) 	-0.935188 	detail 	search 	search
TCONS_00294716 	noncoding (weak) 	-0.935038 	detail 	search 	search
TCONS_00196692 	noncoding (weak) 	-0.934986 	detail 	search 	search
TCONS_00204075 	noncoding (weak) 	-0.934855 	detail 	search 	search
TCONS_00080651 	noncoding (weak) 	-0.934845 	detail 	search 	search
TCONS_00098806 	noncoding (weak) 	-0.93477 	detail 	search 	search
TCONS_00086367 	noncoding (weak) 	-0.934742 	detail 	search 	search
TCONS_00061758 	noncoding (weak) 	-0.934689 	detail 	search 	search
TCONS_00086365 	noncoding (weak) 	-0.934661 	detail 	search 	search
TCONS_00278514 	noncoding (weak) 	-0.934621 	detail 	search 	search
TCONS_00085904 	noncoding (weak) 	-0.934487 	detail 	search 	search
TCONS_00196731 	noncoding (weak) 	-0.934398 	detail 	search 	search
TCONS_00235552 	noncoding (weak) 	-0.934276 	detail 	search 	search
TCONS_00080812 	noncoding (weak) 	-0.934193 	detail 	search 	search
TCONS_00174268 	noncoding (weak) 	-0.934088 	detail 	search 	search
TCONS_00278481 	noncoding (weak) 	-0.934031 	detail 	search 	search
TCONS_00026567 	noncoding (weak) 	-0.933995 	detail 	search 	search
TCONS_00145447 	noncoding (weak) 	-0.933856 	detail 	search 	search
TCONS_00204089 	noncoding (weak) 	-0.933669 	detail 	search 	search
TCONS_00042142 	noncoding (weak) 	-0.933546 	detail 	search 	search
TCONS_00196643 	noncoding (weak) 	-0.933308 	detail 	search 	search
TCONS_00042094 	noncoding (weak) 	-0.933307 	detail 	search 	search
TCONS_00204219 	noncoding (weak) 	-0.93328 	detail 	search 	search
TCONS_00204226 	noncoding (weak) 	-0.933069 	detail 	search 	search
TCONS_00319243 	noncoding (weak) 	-0.932871 	detail 	search 	search
TCONS_00196531 	noncoding (weak) 	-0.932743 	detail 	search 	search
TCONS_00030240 	noncoding (weak) 	-0.932567 	detail 	search 	search
TCONS_00278363 	noncoding (weak) 	-0.932369 	detail 	search 	search
TCONS_00319038 	noncoding (weak) 	-0.932095 	detail 	search 	search
TCONS_00235289 	noncoding (weak) 	-0.932058 	detail 	search 	search
TCONS_00030150 	noncoding (weak) 	-0.932006 	detail 	search 	search
TCONS_00278822 	noncoding (weak) 	-0.93199 	detail 	search 	search
TCONS_00294518 	noncoding (weak) 	-0.931985 	detail 	search 	search
TCONS_00172138 	noncoding (weak) 	-0.931774 	detail 	search 	search
TCONS_00204225 	noncoding (weak) 	-0.931718 	detail 	search 	search
TCONS_00319143 	noncoding (weak) 	-0.931489 	detail 	search 	search
TCONS_00195337 	noncoding (weak) 	-0.931363 	detail 	search 	search
TCONS_00318937 	noncoding (weak) 	-0.93134 	detail 	search 	search
TCONS_00196231 	noncoding (weak) 	-0.931328 	detail 	search 	search
TCONS_00248793 	noncoding (weak) 	-0.931175 	detail 	search 	search
TCONS_00235348 	noncoding (weak) 	-0.931044 	detail 	search 	search
TCONS_00172106 	noncoding (weak) 	-0.930987 	detail 	search 	search
TCONS_00030096 	noncoding (weak) 	-0.930962 	detail 	search 	search
TCONS_00029677 	noncoding (weak) 	-0.930793 	detail 	search 	search
TCONS_00030205 	noncoding (weak) 	-0.930476 	detail 	search 	search
TCONS_00263928 	noncoding (weak) 	-0.930437 	detail 	search 	search
TCONS_00196665 	noncoding (weak) 	-0.930259 	detail 	search 	search
TCONS_00294693 	noncoding (weak) 	-0.930235 	detail 	search 	search
TCONS_00098768 	noncoding (weak) 	-0.930137 	detail 	search 	search
TCONS_00196114 	noncoding (weak) 	-0.930129 	detail 	search 	search
TCONS_00275943 	noncoding (weak) 	-0.930078 	detail 	search 	search
TCONS_00138129 	noncoding (weak) 	-0.929977 	detail 	search 	search
TCONS_00318943 	noncoding (weak) 	-0.929848 	detail 	search 	search
TCONS_00248582 	noncoding (weak) 	-0.929741 	detail 	search 	search
TCONS_00030005 	noncoding (weak) 	-0.92957 	detail 	search 	search
TCONS_00330436 	noncoding (weak) 	-0.92926 	detail 	search 	search
TCONS_00042190 	noncoding (weak) 	-0.92918 	detail 	search 	search
TCONS_00029265 	noncoding (weak) 	-0.928982 	detail 	search 	search
TCONS_00190097 	noncoding (weak) 	-0.92894 	detail 	search 	search
TCONS_00263669 	noncoding (weak) 	-0.928791 	detail 	search 	search
TCONS_00172140 	noncoding (weak) 	-0.928772 	detail 	search 	search
TCONS_00196556 	noncoding (weak) 	-0.928692 	detail 	search 	search
TCONS_00061671 	noncoding (weak) 	-0.928681 	detail 	search 	search
TCONS_00027741 	noncoding (weak) 	-0.928548 	detail 	search 	search
TCONS_00086350 	noncoding (weak) 	-0.928247 	detail 	search 	search
TCONS_00201652 	noncoding (weak) 	-0.928209 	detail 	search 	search
TCONS_00278602 	noncoding (weak) 	-0.928129 	detail 	search 	search
TCONS_00319232 	noncoding (weak) 	-0.928025 	detail 	search 	search
TCONS_00145488 	noncoding (weak) 	-0.927637 	detail 	search 	search
TCONS_00145445 	noncoding (weak) 	-0.927549 	detail 	search 	search
TCONS_00097726 	noncoding (weak) 	-0.927532 	detail 	search 	search
TCONS_00215649 	noncoding (weak) 	-0.927476 	detail 	search 	search
TCONS_00278875 	noncoding (weak) 	-0.927396 	detail 	search 	search
TCONS_00022727 	noncoding (weak) 	-0.927353 	detail 	search 	search
TCONS_00061547 	noncoding (weak) 	-0.927274 	detail 	search 	search
TCONS_00029848 	noncoding (weak) 	-0.927257 	detail 	search 	search
TCONS_00278549 	noncoding (weak) 	-0.927256 	detail 	search 	search
TCONS_00235335 	noncoding (weak) 	-0.927243 	detail 	search 	search
TCONS_00042187 	noncoding (weak) 	-0.926882 	detail 	search 	search
TCONS_00172146 	noncoding (weak) 	-0.926826 	detail 	search 	search
TCONS_00235641 	noncoding (weak) 	-0.926647 	detail 	search 	search
TCONS_00294611 	noncoding (weak) 	-0.926616 	detail 	search 	search
TCONS_00073129 	noncoding (weak) 	-0.926515 	detail 	search 	search
TCONS_00145473 	noncoding (weak) 	-0.926471 	detail 	search 	search
TCONS_00278460 	noncoding (weak) 	-0.926334 	detail 	search 	search
TCONS_00204178 	noncoding (weak) 	-0.926332 	detail 	search 	search
TCONS_00196539 	noncoding (weak) 	-0.92626 	detail 	search 	search
TCONS_00294677 	noncoding (weak) 	-0.926088 	detail 	search 	search
TCONS_00295045 	noncoding (weak) 	-0.926064 	detail 	search 	search
TCONS_00263735 	noncoding (weak) 	-0.925927 	detail 	search 	search
TCONS_00318959 	noncoding (weak) 	-0.925906 	detail 	search 	search
TCONS_00026568 	noncoding (weak) 	-0.925886 	detail 	search 	search
TCONS_00278466 	noncoding (weak) 	-0.925855 	detail 	search 	search
TCONS_00307380 	noncoding (weak) 	-0.925787 	detail 	search 	search
TCONS_00307167 	noncoding (weak) 	-0.925649 	detail 	search 	search
TCONS_00196185 	noncoding (weak) 	-0.925554 	detail 	search 	search
TCONS_00174999 	noncoding (weak) 	-0.92551 	detail 	search 	search
TCONS_00294752 	noncoding (weak) 	-0.925449 	detail 	search 	search
TCONS_00278672 	noncoding (weak) 	-0.92527 	detail 	search 	search
TCONS_00061582 	noncoding (weak) 	-0.925036 	detail 	search 	search
TCONS_00204195 	noncoding (weak) 	-0.924988 	detail 	search 	search
TCONS_00307447 	noncoding (weak) 	-0.924915 	detail 	search 	search
TCONS_00248634 	noncoding (weak) 	-0.924659 	detail 	search 	search
TCONS_00262596 	noncoding (weak) 	-0.924645 	detail 	search 	search
TCONS_00042102 	noncoding (weak) 	-0.924572 	detail 	search 	search
TCONS_00200810 	noncoding (weak) 	-0.924491 	detail 	search 	search
TCONS_00263697 	noncoding (weak) 	-0.924463 	detail 	search 	search
TCONS_00235454 	noncoding (weak) 	-0.92419 	detail 	search 	search
TCONS_00196668 	noncoding (weak) 	-0.924187 	detail 	search 	search
TCONS_00030147 	noncoding (weak) 	-0.924027 	detail 	search 	search
TCONS_00196119 	noncoding (weak) 	-0.924001 	detail 	search 	search
TCONS_00196604 	noncoding (weak) 	-0.923918 	detail 	search 	search
TCONS_00061561 	noncoding (weak) 	-0.92391 	detail 	search 	search
TCONS_00235622 	noncoding (weak) 	-0.923829 	detail 	search 	search
TCONS_00125817 	noncoding (weak) 	-0.923827 	detail 	search 	search
TCONS_00074097 	noncoding (weak) 	-0.923804 	detail 	search 	search
TCONS_00172188 	noncoding (weak) 	-0.923451 	detail 	search 	search
TCONS_00277646 	noncoding (weak) 	-0.923433 	detail 	search 	search
TCONS_00042158 	noncoding (weak) 	-0.923306 	detail 	search 	search
TCONS_00017260 	noncoding (weak) 	-0.923284 	detail 	search 	search
TCONS_00273507 	noncoding (weak) 	-0.923044 	detail 	search 	search
TCONS_00013356 	noncoding (weak) 	-0.923016 	detail 	search 	search
TCONS_00319305 	noncoding (weak) 	-0.922979 	detail 	search 	search
TCONS_00248614 	noncoding (weak) 	-0.922952 	detail 	search 	search
TCONS_00086556 	noncoding (weak) 	-0.922855 	detail 	search 	search
TCONS_00077705 	noncoding (weak) 	-0.922853 	detail 	search 	search
TCONS_00235451 	noncoding (weak) 	-0.922786 	detail 	search 	search
TCONS_00307415 	noncoding (weak) 	-0.922739 	detail 	search 	search
TCONS_00162626 	noncoding (weak) 	-0.922621 	detail 	search 	search
TCONS_00080807 	noncoding (weak) 	-0.922537 	detail 	search 	search
TCONS_00278296 	noncoding (weak) 	-0.922498 	detail 	search 	search
TCONS_00319187 	noncoding (weak) 	-0.921986 	detail 	search 	search
TCONS_00097723 	noncoding (weak) 	-0.921924 	detail 	search 	search
TCONS_00097725 	noncoding (weak) 	-0.921924 	detail 	search 	search
TCONS_00248554 	noncoding (weak) 	-0.921908 	detail 	search 	search
TCONS_00307895 	noncoding (weak) 	-0.921885 	detail 	search 	search
TCONS_00263655 	noncoding (weak) 	-0.921677 	detail 	search 	search
TCONS_00196468 	noncoding (weak) 	-0.921548 	detail 	search 	search
TCONS_00061599 	noncoding (weak) 	-0.921234 	detail 	search 	search
TCONS_00173424 	noncoding (weak) 	-0.921192 	detail 	search 	search
TCONS_00329341 	noncoding (weak) 	-0.92117 	detail 	search 	search
TCONS_00042145 	noncoding (weak) 	-0.921145 	detail 	search 	search
TCONS_00263947 	noncoding (weak) 	-0.921105 	detail 	search 	search
TCONS_00196687 	noncoding (weak) 	-0.921071 	detail 	search 	search
TCONS_00215692 	noncoding (weak) 	-0.921037 	detail 	search 	search
TCONS_00080945 	noncoding (weak) 	-0.920989 	detail 	search 	search
TCONS_00278685 	noncoding (weak) 	-0.920925 	detail 	search 	search
TCONS_00196674 	noncoding (weak) 	-0.920879 	detail 	search 	search
TCONS_00295044 	noncoding (weak) 	-0.920766 	detail 	search 	search
TCONS_00188960 	noncoding (weak) 	-0.920765 	detail 	search 	search
TCONS_00098762 	noncoding (weak) 	-0.920578 	detail 	search 	search
TCONS_00196234 	noncoding (weak) 	-0.920546 	detail 	search 	search
TCONS_00278690 	noncoding (weak) 	-0.9205 	detail 	search 	search
TCONS_00235349 	noncoding (weak) 	-0.920455 	detail 	search 	search
TCONS_00278655 	noncoding (weak) 	-0.920317 	detail 	search 	search
TCONS_00027743 	noncoding (weak) 	-0.920301 	detail 	search 	search
TCONS_00091649 	noncoding (weak) 	-0.920284 	detail 	search 	search
TCONS_00098826 	noncoding (weak) 	-0.920268 	detail 	search 	search
TCONS_00212781 	noncoding (weak) 	-0.919561 	detail 	search 	search
TCONS_00263873 	noncoding (weak) 	-0.91953 	detail 	search 	search
TCONS_00196377 	noncoding (weak) 	-0.919496 	detail 	search 	search
TCONS_00319125 	noncoding (weak) 	-0.919435 	detail 	search 	search
TCONS_00270458 	noncoding (weak) 	-0.919321 	detail 	search 	search
TCONS_00080666 	noncoding (weak) 	-0.918964 	detail 	search 	search
TCONS_00294688 	noncoding (weak) 	-0.918898 	detail 	search 	search
TCONS_00196882 	noncoding (weak) 	-0.918847 	detail 	search 	search
TCONS_00215650 	noncoding (weak) 	-0.918711 	detail 	search 	search
TCONS_00278224 	noncoding (weak) 	-0.91865 	detail 	search 	search
TCONS_00204118 	noncoding (weak) 	-0.918585 	detail 	search 	search
TCONS_00196528 	noncoding (weak) 	-0.918556 	detail 	search 	search
TCONS_00319101 	noncoding (weak) 	-0.918308 	detail 	search 	search
TCONS_00329414 	noncoding (weak) 	-0.918204 	detail 	search 	search
TCONS_00041991 	noncoding (weak) 	-0.918196 	detail 	search 	search
TCONS_00313830 	noncoding (weak) 	-0.918189 	detail 	search 	search
TCONS_00294729 	noncoding (weak) 	-0.918186 	detail 	search 	search
TCONS_00329241 	noncoding (weak) 	-0.918171 	detail 	search 	search
TCONS_00307372 	noncoding (weak) 	-0.918101 	detail 	search 	search
TCONS_00081836 	noncoding (weak) 	-0.918099 	detail 	search 	search
TCONS_00110750 	noncoding (weak) 	-0.918052 	detail 	search 	search
TCONS_00196656 	noncoding (weak) 	-0.917997 	detail 	search 	search
TCONS_00039027 	noncoding (weak) 	-0.917661 	detail 	search 	search
TCONS_00061579 	noncoding (weak) 	-0.917475 	detail 	search 	search
TCONS_00319099 	noncoding (weak) 	-0.917412 	detail 	search 	search
TCONS_00017259 	noncoding (weak) 	-0.917251 	detail 	search 	search
TCONS_00080831 	noncoding (weak) 	-0.917184 	detail 	search 	search
TCONS_00205673 	noncoding (weak) 	-0.917092 	detail 	search 	search
TCONS_00145525 	noncoding (weak) 	-0.917021 	detail 	search 	search
TCONS_00278754 	noncoding (weak) 	-0.916817 	detail 	search 	search
TCONS_00086536 	noncoding (weak) 	-0.916807 	detail 	search 	search
TCONS_00231679 	noncoding (weak) 	-0.916779 	detail 	search 	search
TCONS_00319123 	noncoding (weak) 	-0.916639 	detail 	search 	search
TCONS_00196521 	noncoding (weak) 	-0.916468 	detail 	search 	search
TCONS_00196440 	noncoding (weak) 	-0.91639 	detail 	search 	search
TCONS_00030006 	noncoding (weak) 	-0.916194 	detail 	search 	search
TCONS_00248664 	noncoding (weak) 	-0.916017 	detail 	search 	search
TCONS_00080770 	noncoding (weak) 	-0.915999 	detail 	search 	search
TCONS_00278622 	noncoding (weak) 	-0.915926 	detail 	search 	search
TCONS_00110663 	noncoding (weak) 	-0.915883 	detail 	search 	search
TCONS_00185042 	noncoding (weak) 	-0.915799 	detail 	search 	search
TCONS_00278726 	noncoding (weak) 	-0.915612 	detail 	search 	search
TCONS_00011878 	noncoding (weak) 	-0.915211 	detail 	search 	search
TCONS_00041965 	noncoding (weak) 	-0.915175 	detail 	search 	search
TCONS_00256389 	noncoding (weak) 	-0.915138 	detail 	search 	search
TCONS_00256391 	noncoding (weak) 	-0.915138 	detail 	search 	search
TCONS_00173443 	noncoding (weak) 	-0.914688 	detail 	search 	search
TCONS_00086595 	noncoding (weak) 	-0.914629 	detail 	search 	search
TCONS_00208180 	noncoding (weak) 	-0.914397 	detail 	search 	search
TCONS_00278457 	noncoding (weak) 	-0.914381 	detail 	search 	search
TCONS_00215687 	noncoding (weak) 	-0.914364 	detail 	search 	search
TCONS_00196268 	noncoding (weak) 	-0.914154 	detail 	search 	search
TCONS_00110768 	noncoding (weak) 	-0.913972 	detail 	search 	search
TCONS_00145494 	noncoding (weak) 	-0.91391 	detail 	search 	search
TCONS_00235377 	noncoding (weak) 	-0.913807 	detail 	search 	search
TCONS_00263758 	noncoding (weak) 	-0.913805 	detail 	search 	search
TCONS_00030244 	noncoding (weak) 	-0.913724 	detail 	search 	search
TCONS_00125865 	noncoding (weak) 	-0.913298 	detail 	search 	search
TCONS_00029266 	noncoding (weak) 	-0.913271 	detail 	search 	search
TCONS_00029267 	noncoding (weak) 	-0.913271 	detail 	search 	search
TCONS_00029268 	noncoding (weak) 	-0.913271 	detail 	search 	search
TCONS_00196446 	noncoding (weak) 	-0.913271 	detail 	search 	search
TCONS_00086369 	noncoding (weak) 	-0.91323 	detail 	search 	search
TCONS_00114049 	noncoding (weak) 	-0.913076 	detail 	search 	search
TCONS_00278836 	noncoding (weak) 	-0.913004 	detail 	search 	search
TCONS_00196861 	noncoding (weak) 	-0.912946 	detail 	search 	search
TCONS_00080887 	noncoding (weak) 	-0.912936 	detail 	search 	search
TCONS_00248801 	noncoding (weak) 	-0.912888 	detail 	search 	search
TCONS_00248666 	noncoding (weak) 	-0.912568 	detail 	search 	search
TCONS_00025259 	noncoding (weak) 	-0.91252 	detail 	search 	search
TCONS_00329335 	noncoding (weak) 	-0.912435 	detail 	search 	search
TCONS_00278387 	noncoding (weak) 	-0.912374 	detail 	search 	search
TCONS_00017262 	noncoding (weak) 	-0.912247 	detail 	search 	search
